original_index,image_url,method,augmented_text,category_2,category_3,selling_price
602,https://rukminim1.flixcart.com/image/612/612/kql8sy80/data-cable/magnetic-charging-cable/1/1/d/compatible-magnetic-charging-cable-adapter-for-smart-wtach-noise-original-imag4ktfp33zufbv.jpeg?q=70,keyword_drop,"GiftMax Smart Watch Magnetic Charger 2 Pin (Noise Colorfit 2,3, Boat strom,Nexfit run) smart watch, 44mm Adapter Length 45 cm Compatible USB Charging Cable 0.45 Magnetic Charging Nextfit Run, Pro 2,, Colorfit Pro 3, strom, One Cable) 0.45 Magnetic Charging (Compatible Colorfit Pro 3, Black, One Cable) Charging",Mobile Accessories,Mobile Chargers,255.0
602,https://rukminim1.flixcart.com/image/612/612/kql8sy80/data-cable/magnetic-charging-cable/1/1/d/compatible-magnetic-charging-cable-adapter-for-smart-wtach-noise-original-imag4ktfp33zufbv.jpeg?q=70,title_clean,"GiftMax Smart Watch Magnetic Suction Charger For 2 Pin (Noise Colorfit Pro 2,3, Boat strom,Nexfit run) smart watch, 44mm Adapter Length 45 cm Compatible with USB + Charging Cable 0.45 m Magnetic Charging Cable (Compatible with Nextfit Run, Colorfit Pro 2,, Colorfit Pro 3, Boat strom, Black, One Cable) 0.45 m Magnetic Charging Cable (Compatible with Nextfit Run, Colorfit Pro 2,, Colorfit Pro 3, Black, One Cable) Charging Pad",Mobile Accessories,Mobile Chargers,255.0
602,https://rukminim1.flixcart.com/image/612/612/kql8sy80/data-cable/magnetic-charging-cable/1/1/d/compatible-magnetic-charging-cable-adapter-for-smart-wtach-noise-original-imag4ktfp33zufbv.jpeg?q=70,attribute_reorder,"GiftMax Smart Watch Magnetic Suction Charger For 2 Pin (Noise Colorfit Pro 2,3, Boat strom,Nexfit run) smart watch, Black, Adapter Length 45 cm Compatible with USB + Charging Cable 0.45 m Magnetic Charging Cable (Compatible with Nextfit Run, Colorfit Pro 2,, Colorfit Pro 3, Boat strom, Black, One Cable) 0.45 m Magnetic Charging Cable (Compatible with Nextfit Run, Colorfit Pro 2,, Colorfit Pro 3, 44mm One Cable) Charging Pad",Mobile Accessories,Mobile Chargers,255.0
603,https://rukminim1.flixcart.com/image/612/612/kd4uj680/trimmer/p/f/m/0-5-15-mm-stainless-steel-bt5113-corded-cordless-havells-original-imafu3qdnj9pyakk.jpeg?q=70,description_snippet,The Havells Rechargeable Beard Trimmer gives you 25 trims after 120 minutes of full charge. Now get 9 unique styles with this trimmer using length,Personal Care Appliances,Trimmers ,749.0
603,https://rukminim1.flixcart.com/image/612/612/kd4uj680/trimmer/p/f/m/0-5-15-mm-stainless-steel-bt5113-corded-cordless-havells-original-imafu3qdnj9pyakk.jpeg?q=70,price_context,mid-range HAVELLS bt5113c Trimmer 120 min Runtime under ₹749,Personal Care Appliances,Trimmers ,749.0
603,https://rukminim1.flixcart.com/image/612/612/kd4uj680/trimmer/p/f/m/0-5-15-mm-stainless-steel-bt5113-corded-cordless-havells-original-imafu3qdnj9pyakk.jpeg?q=70,highlights_fusion,HAVELLS bt5113c Trimmer 120 min Stainless Steel Trimming Range: 0.5 - 15 mm 120 min battery run time 9 length settings Gender: Men For Beard & Moustache 0.5 MM to 13 MM,Personal Care Appliances,Trimmers ,749.0
603,https://rukminim1.flixcart.com/image/612/612/kd4uj680/trimmer/p/f/m/0-5-15-mm-stainless-steel-bt5113-corded-cordless-havells-original-imafu3qdnj9pyakk.jpeg?q=70,category_prefix,Personal Care Appliances > Trimmers: HAVELLS bt5113c Trimmer 120 min Runtime 9 Length Settings,Personal Care Appliances,Trimmers ,749.0
603,https://rukminim1.flixcart.com/image/612/612/kd4uj680/trimmer/p/f/m/0-5-15-mm-stainless-steel-bt5113-corded-cordless-havells-original-imafu3qdnj9pyakk.jpeg?q=70,keyword_drop,HAVELLS bt5113c Trimmer 120 min Length,Personal Care Appliances,Trimmers ,749.0
603,https://rukminim1.flixcart.com/image/612/612/kd4uj680/trimmer/p/f/m/0-5-15-mm-stainless-steel-bt5113-corded-cordless-havells-original-imafu3qdnj9pyakk.jpeg?q=70,title_clean,HAVELLS bt5113c Trimmer 120 min Runtime 9 Length Settings,Personal Care Appliances,Trimmers ,749.0
604,https://rukminim1.flixcart.com/image/612/612/xif0q/shaver/e/i/n/men-brushless-motor-shaving-machine-mini-portable-electric-original-imagh84zaece6v3f.jpeg?q=70,description_snippet,"1.Flexible head follows face contours and makes it easy to shave hard-to-reach areas like nose, sideburns, and goatees. 2.Unique ergonomic handle design with weighted core.",Personal Care Appliances,Shavers ,487.0
604,https://rukminim1.flixcart.com/image/612/612/xif0q/shaver/e/i/n/men-brushless-motor-shaving-machine-mini-portable-electric-original-imagh84zaece6v3f.jpeg?q=70,price_context,affordable skyunion Shaving Machine Mini Men Rechargable under ₹487,Personal Care Appliances,Shavers ,487.0
604,https://rukminim1.flixcart.com/image/612/612/xif0q/shaver/e/i/n/men-brushless-motor-shaving-machine-mini-portable-electric-original-imagh84zaece6v3f.jpeg?q=70,highlights_fusion,skyunion Shaving Machine Mini Men Corded & Cordless 3 Speed Settings Rechargeable Pop Up Trimmer Waterproof,Personal Care Appliances,Shavers ,487.0
604,https://rukminim1.flixcart.com/image/612/612/xif0q/shaver/e/i/n/men-brushless-motor-shaving-machine-mini-portable-electric-original-imagh84zaece6v3f.jpeg?q=70,category_prefix,Personal Care Appliances > Shavers: skyunion Shaving Machine Mini for Men Rechargable Face Shaving Razor Shaver For Men,Personal Care Appliances,Shavers ,487.0
604,https://rukminim1.flixcart.com/image/612/612/xif0q/shaver/e/i/n/men-brushless-motor-shaving-machine-mini-portable-electric-original-imagh84zaece6v3f.jpeg?q=70,keyword_drop,skyunion Shaving Machine Men Rechargable Face Shaving Shaver Men,Personal Care Appliances,Shavers ,487.0
604,https://rukminim1.flixcart.com/image/612/612/xif0q/shaver/e/i/n/men-brushless-motor-shaving-machine-mini-portable-electric-original-imagh84zaece6v3f.jpeg?q=70,title_clean,skyunion Shaving Machine Mini for Men Rechargable Face Shaving Razor Shaver For Men,Personal Care Appliances,Shavers ,487.0
605,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/x/8/g/club-10000mah-12w-powerbank-4-in-1-inbuilt-cables-digital-original-imagkdfqvznsvwje.jpeg?q=70,description_snippet,"Inbase 10000 mAh Power Bank (12 W, Fast Charging)",Mobile Accessories,Power Banks,999.0
605,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/x/8/g/club-10000mah-12w-powerbank-4-in-1-inbuilt-cables-digital-original-imagkdfqvznsvwje.jpeg?q=70,price_context,mid-range Inbase 10000 mAh Power Bank Fast under ₹999,Mobile Accessories,Power Banks,999.0
605,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/x/8/g/club-10000mah-12w-powerbank-4-in-1-inbuilt-cables-digital-original-imagkdfqvznsvwje.jpeg?q=70,highlights_fusion,Inbase 10000 mAh Power Bank 220 g 10000 mAh Lithium Polymer Battery Type-C Micro USB Charging Cable Included,Mobile Accessories,Power Banks,999.0
605,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/x/8/g/club-10000mah-12w-powerbank-4-in-1-inbuilt-cables-digital-original-imagkdfqvznsvwje.jpeg?q=70,category_prefix,"Mobile Accessories > Power Banks: Inbase 10000 mAh Power Bank (12 W, Fast Charging)",Mobile Accessories,Power Banks,999.0
605,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/x/8/g/club-10000mah-12w-powerbank-4-in-1-inbuilt-cables-digital-original-imagkdfqvznsvwje.jpeg?q=70,keyword_drop,"Inbase mAh Power Bank W, Fast",Mobile Accessories,Power Banks,999.0
606,https://rukminim1.flixcart.com/image/612/612/xif0q/suitcase/o/z/2/75-stream-soft-sided-polyester-luggage-set-of-3-teal-trolley-original-imagkqtzrgjmvtya.jpeg?q=70,description_snippet,"Stony Brook by Nasher Miles Soft Body Set of 3 Luggage - Stream Soft-Sided Polyester Luggage Set of 3 Teal Trolley Bags (55, 65 & 75 cm) - Teal",Accessories,Luggage and Travel ,7291.0
606,https://rukminim1.flixcart.com/image/612/612/xif0q/suitcase/o/z/2/75-stream-soft-sided-polyester-luggage-set-of-3-teal-trolley-original-imagkqtzrgjmvtya.jpeg?q=70,price_context,premium Stony Brook Nasher Miles Soft Body under ₹7291,Accessories,Luggage and Travel ,7291.0
606,https://rukminim1.flixcart.com/image/612/612/xif0q/suitcase/o/z/2/75-stream-soft-sided-polyester-luggage-set-of-3-teal-trolley-original-imagkqtzrgjmvtya.jpeg?q=70,category_prefix,"Accessories > Luggage and Travel: Stony Brook by Nasher Miles Soft Body Set of 3 Luggage - Stream Soft-Sided Polyester Luggage Set of 3 Teal Trolley Bags (55, 65 & 75 cm) - Teal",Accessories,Luggage and Travel ,7291.0
606,https://rukminim1.flixcart.com/image/612/612/xif0q/suitcase/o/z/2/75-stream-soft-sided-polyester-luggage-set-of-3-teal-trolley-original-imagkqtzrgjmvtya.jpeg?q=70,keyword_drop,"Stony Miles Body 3 Stream Soft-Sided Set 3 Trolley Bags (55, 65 & 75 cm) -",Accessories,Luggage and Travel ,7291.0
607,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/y/w/f/stand-wall-charger-hook-mobile-phone-holder-universal-cellphone-original-imaghq7hghakzkq6.jpeg?q=70,description_snippet,Use of Phone Holder Wall Mount While Charging wall mount phone holder can give your phone a safe dock while charging. Built-in non-slip pad and,Mobile Accessories,Mobile Holders,180.0
607,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/y/w/f/stand-wall-charger-hook-mobile-phone-holder-universal-cellphone-original-imaghq7hghakzkq6.jpeg?q=70,price_context,budget Advait Incorporation Wall Mounted Organizer Storage under ₹180,Mobile Accessories,Mobile Holders,180.0
607,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/y/w/f/stand-wall-charger-hook-mobile-phone-holder-universal-cellphone-original-imaghq7hghakzkq6.jpeg?q=70,highlights_fusion,Advait Incorporation Wall Mounted Organizer Storage Box Remote Control Mounted Mobile Phone Plug Wall Holder Charging Multifunction Holder Stand 1 Pcs. Mobile Holder,Mobile Accessories,Mobile Holders,180.0
607,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/y/w/f/stand-wall-charger-hook-mobile-phone-holder-universal-cellphone-original-imaghq7hghakzkq6.jpeg?q=70,category_prefix,Mobile Accessories > Mobile Holders: Advait Incorporation Wall Mounted Organizer Storage Box Remote Control Mounted Mobile Phone Plug Wall Holder Charging Multifunction Holder Stand 1 Pcs. Mobile Holder,Mobile Accessories,Mobile Holders,180.0
607,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/y/w/f/stand-wall-charger-hook-mobile-phone-holder-universal-cellphone-original-imaghq7hghakzkq6.jpeg?q=70,keyword_drop,Advait Incorporation Wall Storage Box Control Mounted Phone Holder Charging Multifunction 1 Pcs. Holder,Mobile Accessories,Mobile Holders,180.0
608,https://rukminim1.flixcart.com/image/612/612/l16rde80/smart-glass/o/q/x/vr-pro-box-chamunda-enterprise-original-imagctgggjw5zpdw.jpeg?q=70,description_snippet,"COMFORTABLE DESIGN, three adjustable straps can distract part of pressure from the bridge of nose, super face foam protector, ideal heat dissipating design. Free nose",Smart Wearable Tech,Smart Glasses (VR),999.0
608,https://rukminim1.flixcart.com/image/612/612/l16rde80/smart-glass/o/q/x/vr-pro-box-chamunda-enterprise-original-imagctgggjw5zpdw.jpeg?q=70,price_context,mid-range Cyphon Virtual Reality Video Glasses Headset under ₹999,Smart Wearable Tech,Smart Glasses (VR),999.0
608,https://rukminim1.flixcart.com/image/612/612/l16rde80/smart-glass/o/q/x/vr-pro-box-chamunda-enterprise-original-imagctgggjw5zpdw.jpeg?q=70,highlights_fusion,Cyphon Virtual Reality 3D Video Glasses VR Headset BLACK MATTE Color,Smart Wearable Tech,Smart Glasses (VR),999.0
608,https://rukminim1.flixcart.com/image/612/612/l16rde80/smart-glass/o/q/x/vr-pro-box-chamunda-enterprise-original-imagctgggjw5zpdw.jpeg?q=70,category_prefix,Smart Wearable Tech > Smart Glasses (VR): Cyphon Virtual Reality 3D Video Glasses VR Headset BLACK MATTE Color,Smart Wearable Tech,Smart Glasses (VR),999.0
608,https://rukminim1.flixcart.com/image/612/612/l16rde80/smart-glass/o/q/x/vr-pro-box-chamunda-enterprise-original-imagctgggjw5zpdw.jpeg?q=70,keyword_drop,Virtual Reality 3D Video Glasses VR Headset MATTE,Smart Wearable Tech,Smart Glasses (VR),999.0
609,https://rukminim1.flixcart.com/image/612/612/l111lzk0/smart-headphone/m/7/h/255f-bluetooth-headset-48-hours-playtime-neckband-black-red-in-original-imagczxrhk3hjjnz.jpeg?q=70,description_snippet,100% Genuine Presents Bigger Bluetooth Wireless Headphones at Lowest Price. If any problem you have 7 day Return policy. Once it is fully charged from,Mobile Accessories,Smart Headphones,499.0
609,https://rukminim1.flixcart.com/image/612/612/l111lzk0/smart-headphone/m/7/h/255f-bluetooth-headset-48-hours-playtime-neckband-black-red-in-original-imagczxrhk3hjjnz.jpeg?q=70,price_context,affordable HAROON 255F Bluetooth Headset Hours Playtime under ₹499,Mobile Accessories,Smart Headphones,499.0
609,https://rukminim1.flixcart.com/image/612/612/l111lzk0/smart-headphone/m/7/h/255f-bluetooth-headset-48-hours-playtime-neckband-black-red-in-original-imagczxrhk3hjjnz.jpeg?q=70,highlights_fusion,HAROON 255F Bluetooth Headset Hours Black Red Supports Android IOS,Mobile Accessories,Smart Headphones,499.0
609,https://rukminim1.flixcart.com/image/612/612/l111lzk0/smart-headphone/m/7/h/255f-bluetooth-headset-48-hours-playtime-neckband-black-red-in-original-imagczxrhk3hjjnz.jpeg?q=70,category_prefix,"Mobile Accessories > Smart Headphones: HAROON 255F Bluetooth Headset 48 Hours Playtime Neckband (Black/Red, In the Ear) Smart Headphones",Mobile Accessories,Smart Headphones,499.0
609,https://rukminim1.flixcart.com/image/612/612/l111lzk0/smart-headphone/m/7/h/255f-bluetooth-headset-48-hours-playtime-neckband-black-red-in-original-imagczxrhk3hjjnz.jpeg?q=70,keyword_drop,"HAROON 255F Bluetooth Headset 48 Hours Neckband (Black/Red, Ear) Smart Headphones",Mobile Accessories,Smart Headphones,499.0
609,https://rukminim1.flixcart.com/image/612/612/l111lzk0/smart-headphone/m/7/h/255f-bluetooth-headset-48-hours-playtime-neckband-black-red-in-original-imagczxrhk3hjjnz.jpeg?q=70,title_clean,"HAROON 255F Bluetooth Headset 48 Hours Playtime Neckband (Black/Red, In the Ear) Smart Headphones",Mobile Accessories,Smart Headphones,499.0
610,https://rukminim1.flixcart.com/image/612/612/ki3gknk0/memory-card/microsdxc/m/c/h/sandisk-sdsqua4-064g-gn6mn-original-imafxyzvahgcusue.jpeg?q=70,description_snippet,"The SanDisk Ultra microSD UHS-I card gives you the freedom to shoot, save and share more than ever before. With capacities up to 1TB, our",Mobile Accessories,Memory Cards,519.0
610,https://rukminim1.flixcart.com/image/612/612/ki3gknk0/memory-card/microsdxc/m/c/h/sandisk-sdsqua4-064g-gn6mn-original-imafxyzvahgcusue.jpeg?q=70,price_context,mid-range SanDisk Ultra MicroSDXC Class 120 Mbps under ₹519,Mobile Accessories,Memory Cards,519.0
610,https://rukminim1.flixcart.com/image/612/612/ki3gknk0/memory-card/microsdxc/m/c/h/sandisk-sdsqua4-064g-gn6mn-original-imafxyzvahgcusue.jpeg?q=70,highlights_fusion,SanDisk Ultra MicroSDXC Class 120 For Tablet Mobile 64 GB MicroSDXC Class 10 Read Speed: 120 Mbps,Mobile Accessories,Memory Cards,519.0
610,https://rukminim1.flixcart.com/image/612/612/ki3gknk0/memory-card/microsdxc/m/c/h/sandisk-sdsqua4-064g-gn6mn-original-imafxyzvahgcusue.jpeg?q=70,category_prefix,Mobile Accessories > Memory Cards: SanDisk Ultra 64 GB MicroSDXC Class 10 120 Mbps Memory Card,Mobile Accessories,Memory Cards,519.0
610,https://rukminim1.flixcart.com/image/612/612/ki3gknk0/memory-card/microsdxc/m/c/h/sandisk-sdsqua4-064g-gn6mn-original-imafxyzvahgcusue.jpeg?q=70,keyword_drop,SanDisk Ultra 64 Class 10 120 Mbps,Mobile Accessories,Memory Cards,519.0
610,https://rukminim1.flixcart.com/image/612/612/ki3gknk0/memory-card/microsdxc/m/c/h/sandisk-sdsqua4-064g-gn6mn-original-imafxyzvahgcusue.jpeg?q=70,title_clean,SanDisk Ultra 64 GB MicroSDXC Class 10 120 Mbps Memory Card,Mobile Accessories,Memory Cards,519.0
611,https://rukminim1.flixcart.com/image/612/612/kkprmvk0/suitcase/d/l/k/star-55-4w-red-star554wred-cabin-luggage-safari-original-imagyyffwmygnp7z.jpeg?q=70,description_snippet,SAFARI Medium Check-in Suitcase (67 cm) - STAR 65 4W RED - Red,Accessories,Luggage and Travel ,2549.0
611,https://rukminim1.flixcart.com/image/612/612/kkprmvk0/suitcase/d/l/k/star-55-4w-red-star554wred-cabin-luggage-safari-original-imagyyffwmygnp7z.jpeg?q=70,price_context,premium SAFARI Medium Check Suitcase STAR RED under ₹2549,Accessories,Luggage and Travel ,2549.0
611,https://rukminim1.flixcart.com/image/612/612/kkprmvk0/suitcase/d/l/k/star-55-4w-red-star554wred-cabin-luggage-safari-original-imagyyffwmygnp7z.jpeg?q=70,category_prefix,Accessories > Luggage and Travel: SAFARI Medium Check-in Suitcase (67 cm) - STAR 65 4W RED - Red,Accessories,Luggage and Travel ,2549.0
611,https://rukminim1.flixcart.com/image/612/612/kkprmvk0/suitcase/d/l/k/star-55-4w-red-star554wred-cabin-luggage-safari-original-imagyyffwmygnp7z.jpeg?q=70,keyword_drop,SAFARI Medium Check-in Suitcase (67 - STAR 65 4W - Red,Accessories,Luggage and Travel ,2549.0
612,https://rukminim1.flixcart.com/image/612/612/l1l1rww0/duffel-bag/z/4/i/22-inch-55-cm-lightweight-waterproof-luggage-travel-duffel-bag-original-imagd48dwquytkmn.jpeg?q=70,description_snippet,Dilox bags 40 L Strolley Duffel Bag - 22 inch/55 cm Lightweight Waterproof Luggage Travel Duffel Bag with two wheels - Red - Regular Capacity,Accessories,Luggage and Travel ,355.0
612,https://rukminim1.flixcart.com/image/612/612/l1l1rww0/duffel-bag/z/4/i/22-inch-55-cm-lightweight-waterproof-luggage-travel-duffel-bag-original-imagd48dwquytkmn.jpeg?q=70,price_context,affordable Dilox bags Strolley Duffel Bag inch under ₹355,Accessories,Luggage and Travel ,355.0
612,https://rukminim1.flixcart.com/image/612/612/l1l1rww0/duffel-bag/z/4/i/22-inch-55-cm-lightweight-waterproof-luggage-travel-duffel-bag-original-imagd48dwquytkmn.jpeg?q=70,category_prefix,Accessories > Luggage and Travel: Dilox bags 40 L Strolley Duffel Bag - 22 inch/55 cm Lightweight Waterproof Luggage Travel Duffel Bag with two wheels - Red - Regular Capacity,Accessories,Luggage and Travel ,355.0
612,https://rukminim1.flixcart.com/image/612/612/l1l1rww0/duffel-bag/z/4/i/22-inch-55-cm-lightweight-waterproof-luggage-travel-duffel-bag-original-imagd48dwquytkmn.jpeg?q=70,keyword_drop,Dilox bags 40 Strolley Duffel Bag - 22 inch/55 cm Lightweight Waterproof Luggage Duffel two wheels - Red - Capacity,Accessories,Luggage and Travel ,355.0
613,https://rukminim1.flixcart.com/image/612/612/kgsb1jk0/mobile-holder/b/m/w/por-122-modesk-universal-mobile-holder-black-portronics-original-imafwy4xhexgtc37.jpeg?q=70,description_snippet,MoDesk is an Stainless Steel body desk mobile holder which is rust and corrosion proof. This product is a Premium Quality Mobile Holder for your,Mobile Accessories,Mobile Holders,143.0
613,https://rukminim1.flixcart.com/image/612/612/kgsb1jk0/mobile-holder/b/m/w/por-122-modesk-universal-mobile-holder-black-portronics-original-imafwy4xhexgtc37.jpeg?q=70,price_context,budget Portronics POR 122 MODESK Universal Mobile under ₹143,Mobile Accessories,Mobile Holders,143.0
613,https://rukminim1.flixcart.com/image/612/612/kgsb1jk0/mobile-holder/b/m/w/por-122-modesk-universal-mobile-holder-black-portronics-original-imafwy4xhexgtc37.jpeg?q=70,highlights_fusion,Portronics POR-122 MODESK Universal Mobile Holder Mobile Holder,Mobile Accessories,Mobile Holders,143.0
613,https://rukminim1.flixcart.com/image/612/612/kgsb1jk0/mobile-holder/b/m/w/por-122-modesk-universal-mobile-holder-black-portronics-original-imafwy4xhexgtc37.jpeg?q=70,category_prefix,Mobile Accessories > Mobile Holders: Portronics POR-122 MODESK Universal Mobile Holder Mobile Holder,Mobile Accessories,Mobile Holders,143.0
613,https://rukminim1.flixcart.com/image/612/612/kgsb1jk0/mobile-holder/b/m/w/por-122-modesk-universal-mobile-holder-black-portronics-original-imafwy4xhexgtc37.jpeg?q=70,keyword_drop,Portronics MODESK Mobile Holder Mobile Holder,Mobile Accessories,Mobile Holders,143.0
614,https://rukminim1.flixcart.com/image/612/612/kuvkcy80/bp-monitor/8/8/n/pressure-guard-aneroid-sphygmomanometer-with-free-firstmed-original-imag7wjysnbfhazu.jpeg?q=70,description_snippet,Product 1 Year Standard Warranty In India . Highest Standard Of Quality. Patented Technology and Design from USA. Warranty covers manufacturing defects. Warranty program is,Health Care Appliances,Bp Monitors,779.0
614,https://rukminim1.flixcart.com/image/612/612/kuvkcy80/bp-monitor/8/8/n/pressure-guard-aneroid-sphygmomanometer-with-free-firstmed-original-imag7wjysnbfhazu.jpeg?q=70,price_context,mid-range Hicks Pressure Guard Aneroid Sphygmomanometer free under ₹779,Health Care Appliances,Bp Monitors,779.0
614,https://rukminim1.flixcart.com/image/612/612/kuvkcy80/bp-monitor/8/8/n/pressure-guard-aneroid-sphygmomanometer-with-free-firstmed-original-imag7wjysnbfhazu.jpeg?q=70,highlights_fusion,Hicks Pressure Guard Aneroid Sphygmomanometer upper arm bpBP Monitor Device manual,Health Care Appliances,Bp Monitors,779.0
614,https://rukminim1.flixcart.com/image/612/612/kuvkcy80/bp-monitor/8/8/n/pressure-guard-aneroid-sphygmomanometer-with-free-firstmed-original-imag7wjysnbfhazu.jpeg?q=70,category_prefix,Health Care Appliances > Bp Monitors: Hicks Pressure Guard Aneroid Sphygmomanometer with free Firstmed Stethoscope Bp Monitor,Health Care Appliances,Bp Monitors,779.0
614,https://rukminim1.flixcart.com/image/612/612/kuvkcy80/bp-monitor/8/8/n/pressure-guard-aneroid-sphygmomanometer-with-free-firstmed-original-imag7wjysnbfhazu.jpeg?q=70,keyword_drop,Hicks Guard Aneroid Sphygmomanometer Firstmed Bp Monitor,Health Care Appliances,Bp Monitors,779.0
614,https://rukminim1.flixcart.com/image/612/612/kuvkcy80/bp-monitor/8/8/n/pressure-guard-aneroid-sphygmomanometer-with-free-firstmed-original-imag7wjysnbfhazu.jpeg?q=70,title_clean,Hicks Pressure Guard Aneroid Sphygmomanometer with free Firstmed Stethoscope Bp Monitor,Health Care Appliances,Bp Monitors,779.0
615,https://rukminim1.flixcart.com/image/612/612/l5ld8y80/smartwatch/s/b/g/-original-imagg8dtgf9neabt.jpeg?q=70,description_snippet,"Noise ColorFit Icon 2 1.8 Display, Bluetooth Calling, AI Voice Assistance Smartwatch",Smart Wearable Tech,Smart Watches,2199.0
615,https://rukminim1.flixcart.com/image/612/612/l5ld8y80/smartwatch/s/b/g/-original-imagg8dtgf9neabt.jpeg?q=70,price_context,premium Noise ColorFit Icon Display Bluetooth Calling under ₹2199,Smart Wearable Tech,Smart Watches,2199.0
615,https://rukminim1.flixcart.com/image/612/612/l5ld8y80/smartwatch/s/b/g/-original-imagg8dtgf9neabt.jpeg?q=70,highlights_fusion,Noise ColorFit Icon Display Bluetooth 1.8 display (500 nits brightness) Bluetooth calling AI voice assistant 100+ cloud-based watch faces In-built games Noise Health SuiteTM (SpO2 24*7 heart rate tracking sleep monitor & activity tracker) 60 sports modes IP67 waterproof 7-day battery Utility features (stopwatch alarm timer weather find my phone Upto 7 days,Smart Wearable Tech,Smart Watches,2199.0
615,https://rukminim1.flixcart.com/image/612/612/l5ld8y80/smartwatch/s/b/g/-original-imagg8dtgf9neabt.jpeg?q=70,category_prefix,"Smart Wearable Tech > Smart Watches: Noise ColorFit Icon 2 1.8 Display, Bluetooth Calling, AI Voice Assistance Smartwatch",Smart Wearable Tech,Smart Watches,2199.0
615,https://rukminim1.flixcart.com/image/612/612/l5ld8y80/smartwatch/s/b/g/-original-imagg8dtgf9neabt.jpeg?q=70,keyword_drop,"Noise ColorFit Icon 2 Display, Bluetooth Calling, AI Voice Assistance",Smart Wearable Tech,Smart Watches,2199.0
616,https://rukminim1.flixcart.com/image/612/612/keokpe80-0/trimmer/b/d/s/2-18-mm-stainless-steel-gs6451-cordless-havells-original-imafd2gencyegakg.jpeg?q=70,description_snippet,Look handsome and dashing by getting your beard trimmed regularly with the Havells GS6451 Grooming Kit. The trimmer has various components which allow you to,Personal Care Appliances,Grooming Kits ,1439.0
616,https://rukminim1.flixcart.com/image/612/612/keokpe80-0/trimmer/b/d/s/2-18-mm-stainless-steel-gs6451-cordless-havells-original-imafd2gencyegakg.jpeg?q=70,price_context,mid-range HAVELLS GS6451 GROOMING KIT Grooming Kit under ₹1439,Personal Care Appliances,Grooming Kits ,1439.0
616,https://rukminim1.flixcart.com/image/612/612/keokpe80-0/trimmer/b/d/s/2-18-mm-stainless-steel-gs6451-cordless-havells-original-imafd2gencyegakg.jpeg?q=70,highlights_fusion,HAVELLS GS6451 GROOMING KIT Grooming Stainless Steel Trimming Range: 2 - 18 mm 90 min battery run time 8 length settings Gender: Men For Beard & Moustache,Personal Care Appliances,Grooming Kits ,1439.0
616,https://rukminim1.flixcart.com/image/612/612/keokpe80-0/trimmer/b/d/s/2-18-mm-stainless-steel-gs6451-cordless-havells-original-imafd2gencyegakg.jpeg?q=70,category_prefix,Personal Care Appliances > Grooming Kits: HAVELLS GS6451 ( 4 IN 1 GROOMING KIT) Grooming Kit 90 min Runtime 8 Length Settings,Personal Care Appliances,Grooming Kits ,1439.0
616,https://rukminim1.flixcart.com/image/612/612/keokpe80-0/trimmer/b/d/s/2-18-mm-stainless-steel-gs6451-cordless-havells-original-imafd2gencyegakg.jpeg?q=70,keyword_drop,HAVELLS 4 1 KIT) Grooming Kit Runtime 8 Length Settings,Personal Care Appliances,Grooming Kits ,1439.0
616,https://rukminim1.flixcart.com/image/612/612/keokpe80-0/trimmer/b/d/s/2-18-mm-stainless-steel-gs6451-cordless-havells-original-imafd2gencyegakg.jpeg?q=70,title_clean,HAVELLS GS6451 ( 4 IN 1 GROOMING KIT) Grooming Kit 90 min Runtime 8 Length Settings,Personal Care Appliances,Grooming Kits ,1439.0
617,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/n/7/z/vv25-mtb-thogai-original-imagjwwek3ewaggz.jpeg?q=70,description_snippet,THOGAI Edge To Edge Tempered Glass for Vivo V25 5G,Mobile Accessories,Screenguards,269.0
617,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/n/7/z/vv25-mtb-thogai-original-imagjwwek3ewaggz.jpeg?q=70,price_context,affordable THOGAI Edge Edge Tempered Glass Vivo under ₹269,Mobile Accessories,Screenguards,269.0
617,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/n/7/z/vv25-mtb-thogai-original-imagjwwek3ewaggz.jpeg?q=70,highlights_fusion,THOGAI Edge Edge Tempered Glass Anti Bacterial Anti Fingerprint Anti Glare Scratch Resistant Mobile Edge To Edge Tempered Glass Removable,Mobile Accessories,Screenguards,269.0
