original_index,image_url,method,augmented_text,category_2,category_3,selling_price
336,https://rukminim1.flixcart.com/image/612/612/xif0q/mouse/s/u/y/1000-hp-original-imagjev8xht6nns8.jpeg?q=70,category_prefix,Computer Accessories > Mouse: HP 1000 Wired Optical Mouse,Computer Accessories,Mouse,449.0
336,https://rukminim1.flixcart.com/image/612/612/xif0q/mouse/s/u/y/1000-hp-original-imagjev8xht6nns8.jpeg?q=70,keyword_drop,HP 1000 Wired Optical Mouse,Computer Accessories,Mouse,449.0
337,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/home-audio-speaker/q/d/w/bluetooth-speaker-with-flash-light-and-solar-pannel-runixx-original-imaghd6cfghzssfy.jpeg?q=70,description_snippet,"Runixx Portable Bluetooth Speaker RX- 1042 is the perfect companion for your outdoor adventures. Featuring a compact design, this speaker is portable and lightweight, making",Speakers,Bluetooth Speakers,699.0
337,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/home-audio-speaker/q/d/w/bluetooth-speaker-with-flash-light-and-solar-pannel-runixx-original-imaghd6cfghzssfy.jpeg?q=70,price_context,mid-range Runixx 1042 Out door Bluetooth Camping under ₹699,Speakers,Bluetooth Speakers,699.0
337,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/home-audio-speaker/q/d/w/bluetooth-speaker-with-flash-light-and-solar-pannel-runixx-original-imaghd6cfghzssfy.jpeg?q=70,highlights_fusion,Runixx 1042 Out door Bluetooth Stereo Bluetooth Connectivity: Yes Power Output(RMS): 10 W Power Source: BATTERY Battery life: 5 hr 1.5 hr Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,Speakers,Bluetooth Speakers,699.0
337,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/home-audio-speaker/q/d/w/bluetooth-speaker-with-flash-light-and-solar-pannel-runixx-original-imaghd6cfghzssfy.jpeg?q=70,category_prefix,Speakers > Bluetooth Speakers: Runixx Rx -1042 Out door Bluetooth Camping speaker Speaker With Led Torch Bass boost 10 W Bluetooth Home Audio Speaker,Speakers,Bluetooth Speakers,699.0
337,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/home-audio-speaker/q/d/w/bluetooth-speaker-with-flash-light-and-solar-pannel-runixx-original-imaghd6cfghzssfy.jpeg?q=70,keyword_drop,Runixx Rx Bluetooth speaker Led Bass boost 10 Bluetooth,Speakers,Bluetooth Speakers,699.0
337,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/home-audio-speaker/q/d/w/bluetooth-speaker-with-flash-light-and-solar-pannel-runixx-original-imaghd6cfghzssfy.jpeg?q=70,title_clean,Runixx Rx -1042 Out door Bluetooth Camping speaker Speaker With Led Torch Bass boost 10 W Bluetooth Home Audio Speaker,Speakers,Bluetooth Speakers,699.0
338,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/speaker/soundbar/n/z/r/zeb-juke-bar-9400-pro-dolby-5-1-zeb-juke-bar-9400-pro-dolby-original-imagfrd3gwavhvpn.jpeg?q=70,description_snippet,"This Zebronics soundbar, along with its rear speakers and subwoofer, delivers good-quality sound. It comes with Dolby Digital Plus, so rest assured you can enjoy",Speakers,Soundbars,14999.0
338,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/speaker/soundbar/n/z/r/zeb-juke-bar-9400-pro-dolby-5-1-zeb-juke-bar-9400-pro-dolby-original-imagfrd3gwavhvpn.jpeg?q=70,price_context,premium ZEBRONICS ZEB Juke Bar 9400 Pro under ₹14999,Speakers,Soundbars,14999.0
338,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/speaker/soundbar/n/z/r/zeb-juke-bar-9400-pro-dolby-5-1-zeb-juke-bar-9400-pro-dolby-original-imagfrd3gwavhvpn.jpeg?q=70,highlights_fusion,ZEBRONICS ZEB Juke Bar 9400 525 W Power Source: AC Adapter Bluetooth Version: 5 Wireless music streaming via Bluetooth,Speakers,Soundbars,14999.0
338,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/speaker/soundbar/n/z/r/zeb-juke-bar-9400-pro-dolby-5-1-zeb-juke-bar-9400-pro-dolby-original-imagfrd3gwavhvpn.jpeg?q=70,category_prefix,Speakers > Soundbars: ZEBRONICS ZEB-Juke Bar 9400 Pro Dolby 525 W Bluetooth Soundbar,Speakers,Soundbars,14999.0
338,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/speaker/soundbar/n/z/r/zeb-juke-bar-9400-pro-dolby-5-1-zeb-juke-bar-9400-pro-dolby-original-imagfrd3gwavhvpn.jpeg?q=70,keyword_drop,ZEBRONICS Bar 9400 Dolby 525 W Bluetooth Soundbar,Speakers,Soundbars,14999.0
338,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/speaker/soundbar/n/z/r/zeb-juke-bar-9400-pro-dolby-5-1-zeb-juke-bar-9400-pro-dolby-original-imagfrd3gwavhvpn.jpeg?q=70,title_clean,ZEBRONICS ZEB-Juke Bar 9400 Pro Dolby 525 W Bluetooth Soundbar,Speakers,Soundbars,14999.0
339,https://rukminim1.flixcart.com/image/612/612/xif0q/lens/v/5/b/-original-imaghg5kfkfg4fgz.jpeg?q=70,description_snippet,SONY SEL70350G Lens,Camera Accessories,Lens,70490.0
339,https://rukminim1.flixcart.com/image/612/612/xif0q/lens/v/5/b/-original-imaghg5kfkfg4fgz.jpeg?q=70,price_context,premium SONY SEL70350G Lens under ₹70490,Camera Accessories,Lens,70490.0
339,https://rukminim1.flixcart.com/image/612/612/xif0q/lens/v/5/b/-original-imaghg5kfkfg4fgz.jpeg?q=70,highlights_fusion,SONY SEL70350G Lens Sony E Mount Designed For: ILCE-6100 (All Variant) ILCE-6400 (All Variant) ILCE-6600 (All Variant) 70-350 mm Lens Type: Telephoto Zoom Lens,Camera Accessories,Lens,70490.0
339,https://rukminim1.flixcart.com/image/612/612/xif0q/lens/v/5/b/-original-imaghg5kfkfg4fgz.jpeg?q=70,category_prefix,Camera Accessories > Lens: SONY SEL70350G Lens,Camera Accessories,Lens,70490.0
340,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70,description_snippet,"Experience eccentric gaming and unmatched performance with smooth operation with the innovative MSI laptop, designed especially for gamers. This laptop is driven by an 11th",Laptops,Gaming Laptops,65990.0
340,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70,price_context,premium MSI Core 11th Gen 512 SSD under ₹65990,Laptops,Gaming Laptops,65990.0
340,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70,highlights_fusion,MSI Core 11th Gen 512 15.6 Inch Full HD 144Hz 45% NTSC IPS-Level Panel Light Laptop without Optical Disk Drive Pre-installed Genuine Windows 10 OS,Laptops,Gaming Laptops,65990.0
340,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70,category_prefix,Laptops > Gaming Laptops: MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GF63 Thin 11UC-866IN Gaming Laptop,Laptops,Gaming Laptops,65990.0
340,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70,keyword_drop,Core i7 11th Gen - (8 GB/512 GB SSD/Windows Home/4 Graphics/NVIDIA GeForce RTX 3050/144 GF63 Thin 11UC-866IN,Laptops,Gaming Laptops,65990.0
340,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70,title_clean,MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GF63 Thin 11UC-866IN Gaming Laptop,Laptops,Gaming Laptops,65990.0
341,https://rukminim1.flixcart.com/image/612/612/k687wy80/speaker/soundbar/p/j/d/sony-ht-s20r-original-imafzqfswaz5eamz.jpeg?q=70,description_snippet,SONY HT-S20R Dolby Digital 400 W Bluetooth Soundbar,Speakers,Soundbars,17990.0
341,https://rukminim1.flixcart.com/image/612/612/k687wy80/speaker/soundbar/p/j/d/sony-ht-s20r-original-imafzqfswaz5eamz.jpeg?q=70,price_context,premium SONY S20R Dolby Digital 400 Bluetooth under ₹17990,Speakers,Soundbars,17990.0
341,https://rukminim1.flixcart.com/image/612/612/k687wy80/speaker/soundbar/p/j/d/sony-ht-s20r-original-imafzqfswaz5eamz.jpeg?q=70,highlights_fusion,SONY S20R Dolby Digital 400 400 W Power Source: AC Adapter Bluetooth Version: 5 Wireless range: 10 m Wireless music streaming via Bluetooth,Speakers,Soundbars,17990.0
341,https://rukminim1.flixcart.com/image/612/612/k687wy80/speaker/soundbar/p/j/d/sony-ht-s20r-original-imafzqfswaz5eamz.jpeg?q=70,category_prefix,Speakers > Soundbars: SONY HT-S20R Dolby Digital 400 W Bluetooth Soundbar,Speakers,Soundbars,17990.0
341,https://rukminim1.flixcart.com/image/612/612/k687wy80/speaker/soundbar/p/j/d/sony-ht-s20r-original-imafzqfswaz5eamz.jpeg?q=70,keyword_drop,SONY HT-S20R Dolby Digital 400 W,Speakers,Soundbars,17990.0
342,https://rukminim1.flixcart.com/image/612/612/kq2o2vk0/mobile-holder/2/d/i/online-classes-and-meetings-special-table-mobile-holder-and-original-imag45c8kumequuk.jpeg?q=70,description_snippet,"?Height Adjustable?: The compact tabletop microphone stand smoothly quick and easy, raise or lower height adjustment from 10.6’’ to 13.8’’ inch high. It also has",Camera Accessories,Tripods,259.0
342,https://rukminim1.flixcart.com/image/612/612/kq2o2vk0/mobile-holder/2/d/i/online-classes-and-meetings-special-table-mobile-holder-and-original-imag45c8kumequuk.jpeg?q=70,price_context,affordable CredibleMart Cell Phone Mobile Stand Holder under ₹259,Camera Accessories,Tripods,259.0
342,https://rukminim1.flixcart.com/image/612/612/kq2o2vk0/mobile-holder/2/d/i/online-classes-and-meetings-special-table-mobile-holder-and-original-imag45c8kumequuk.jpeg?q=70,highlights_fusion,CredibleMart Cell Phone Mobile Stand Mobile Load Capacity: 200 g Height Range: 170 mm - 0 mm Material: Acrylonitrile Butadiene Styrene Polycarbonate,Camera Accessories,Tripods,259.0
342,https://rukminim1.flixcart.com/image/612/612/kq2o2vk0/mobile-holder/2/d/i/online-classes-and-meetings-special-table-mobile-holder-and-original-imag45c8kumequuk.jpeg?q=70,category_prefix,Camera Accessories > Tripods: CredibleMart Cell Phone Mobile Stand Holder for Table with Adjustable Height Mobile Holder Tripod,Camera Accessories,Tripods,259.0
342,https://rukminim1.flixcart.com/image/612/612/kq2o2vk0/mobile-holder/2/d/i/online-classes-and-meetings-special-table-mobile-holder-and-original-imag45c8kumequuk.jpeg?q=70,keyword_drop,CredibleMart Cell Stand Holder Table Adjustable Height Mobile Holder Tripod,Camera Accessories,Tripods,259.0
342,https://rukminim1.flixcart.com/image/612/612/kq2o2vk0/mobile-holder/2/d/i/online-classes-and-meetings-special-table-mobile-holder-and-original-imag45c8kumequuk.jpeg?q=70,title_clean,CredibleMart Cell Phone Mobile Stand Holder for Table with Adjustable Height Mobile Holder Tripod,Camera Accessories,Tripods,259.0
343,https://rukminim1.flixcart.com/image/612/612/xif0q/laptop-skin-decal/d/g/2/full-body-laptop-skin-sticker-for-14-to-15-6-inch-laptop-black-original-imagjhhhgvsgbfgb.jpeg?q=70,description_snippet,Techfit Full Body Laptop Skin Sticker For 14 to 15.6 inch Laptop - Black Batman Abstract Self Adhesive Stretched Vinyl Laptop Decal 15.6,Computer Accessories,Laptop Skins and Decals,299.0
343,https://rukminim1.flixcart.com/image/612/612/xif0q/laptop-skin-decal/d/g/2/full-body-laptop-skin-sticker-for-14-to-15-6-inch-laptop-black-original-imagjhhhgvsgbfgb.jpeg?q=70,price_context,affordable Techfit Full Body Laptop Skin Sticker under ₹299,Computer Accessories,Laptop Skins and Decals,299.0
343,https://rukminim1.flixcart.com/image/612/612/xif0q/laptop-skin-decal/d/g/2/full-body-laptop-skin-sticker-for-14-to-15-6-inch-laptop-black-original-imagjhhhgvsgbfgb.jpeg?q=70,highlights_fusion,Techfit Full Body Laptop Skin Laptop Size 15.6 Customizable Size Material Self Adhesive Stretched Vinyl Theme Illustrations,Computer Accessories,Laptop Skins and Decals,299.0
343,https://rukminim1.flixcart.com/image/612/612/xif0q/laptop-skin-decal/d/g/2/full-body-laptop-skin-sticker-for-14-to-15-6-inch-laptop-black-original-imagjhhhgvsgbfgb.jpeg?q=70,category_prefix,Computer Accessories > Laptop Skins and Decals: Techfit Full Body Laptop Skin Sticker For 14 to 15.6 inch Laptop - Black Batman Abstract Self Adhesive Stretched Vinyl Laptop Decal 15.6,Computer Accessories,Laptop Skins and Decals,299.0
343,https://rukminim1.flixcart.com/image/612/612/xif0q/laptop-skin-decal/d/g/2/full-body-laptop-skin-sticker-for-14-to-15-6-inch-laptop-black-original-imagjhhhgvsgbfgb.jpeg?q=70,keyword_drop,Techfit Full Body Skin inch Laptop - Black Batman Abstract Self Stretched Vinyl Decal 15.6,Computer Accessories,Laptop Skins and Decals,299.0
344,https://rukminim1.flixcart.com/image/300/300/knt7zbk0/tablet/7/e/k/za6s0003in-lenovo-original-imag2ezcpfygzhda.jpeg?q=90,description_snippet,Be ready to experience a powerful computing experience by bringing home the sleek and stylish Lenovo Smart Tab M10 Tablet. It has a thickness of,Tablets,Apple Ipads,19999.0
344,https://rukminim1.flixcart.com/image/300/300/knt7zbk0/tablet/7/e/k/za6s0003in-lenovo-original-imag2ezcpfygzhda.jpeg?q=90,price_context,premium Lenovo Smart Tab M10 FHD Plus under ₹19999,Tablets,Apple Ipads,19999.0
344,https://rukminim1.flixcart.com/image/300/300/knt7zbk0/tablet/7/e/k/za6s0003in-lenovo-original-imag2ezcpfygzhda.jpeg?q=90,highlights_fusion,Lenovo Smart Tab M10 FHD 4 GB RAM 128 GB ROM Expandable Upto 256 GB 26.16 cm (10.3 inch) Full HD Display 8 MP Primary Camera 5 MP Front Android 10.0 (Pie) 5000 mAh Processor: MediaTek Helio P22T Octa Core (4 x A53 at 2.3 GHz 4 x A53 at 1.8 GHz),Tablets,Apple Ipads,19999.0
344,https://rukminim1.flixcart.com/image/300/300/knt7zbk0/tablet/7/e/k/za6s0003in-lenovo-original-imag2ezcpfygzhda.jpeg?q=90,category_prefix,Tablets > Apple Ipads: Lenovo Smart Tab M10 FHD Plus (2nd Gen) with Google Assistant 4 GB RAM 128 GB ROM 10.3 inch with Wi-Fi+4G Tablet,Tablets,Apple Ipads,19999.0
344,https://rukminim1.flixcart.com/image/300/300/knt7zbk0/tablet/7/e/k/za6s0003in-lenovo-original-imag2ezcpfygzhda.jpeg?q=90,keyword_drop,Lenovo Tab FHD (2nd Gen) Google Assistant 4 GB RAM 128 GB 10.3 inch Wi-Fi+4G Tablet,Tablets,Apple Ipads,19999.0
344,https://rukminim1.flixcart.com/image/300/300/knt7zbk0/tablet/7/e/k/za6s0003in-lenovo-original-imag2ezcpfygzhda.jpeg?q=90,title_clean,Lenovo Smart Tab M10 FHD Plus (2nd Gen) with Google Assistant 4 GB RAM 128 GB ROM 10.3 inch with Wi-Fi+4G Tablet,Tablets,Apple Ipads,19999.0
345,https://rukminim1.flixcart.com/image/612/612/kpodocw0/tripod/tripod/f/l/m/strong-metal-mobile-phone-tripod-camera-stand-beauty-ring-fill-original-imag3uufux5pqrej.jpeg?q=70,description_snippet,"T GOOD Lite Professional Metal Tripod Stand for Camera, Ringlight, Video Shooting, Photography, Mobile Phone, Live Streaming, with Mobile Holder Tripod, Monopod",Camera Accessories,Tripods,469.0
345,https://rukminim1.flixcart.com/image/612/612/kpodocw0/tripod/tripod/f/l/m/strong-metal-mobile-phone-tripod-camera-stand-beauty-ring-fill-original-imag3uufux5pqrej.jpeg?q=70,price_context,affordable GOOD Lite Professional Metal Tripod Stand under ₹469,Camera Accessories,Tripods,469.0
345,https://rukminim1.flixcart.com/image/612/612/kpodocw0/tripod/tripod/f/l/m/strong-metal-mobile-phone-tripod-camera-stand-beauty-ring-fill-original-imag3uufux5pqrej.jpeg?q=70,highlights_fusion,GOOD Lite Professional Metal Tripod Mobile Load Capacity: 1500 g Height Range: 850 mm - 2100 mm Material: Metal,Camera Accessories,Tripods,469.0
345,https://rukminim1.flixcart.com/image/612/612/kpodocw0/tripod/tripod/f/l/m/strong-metal-mobile-phone-tripod-camera-stand-beauty-ring-fill-original-imag3uufux5pqrej.jpeg?q=70,category_prefix,"Camera Accessories > Tripods: T GOOD Lite Professional Metal Tripod Stand for Camera, Ringlight, Video Shooting, Photography, Mobile Phone, Live Streaming, with Mobile Holder Tripod, Monopod",Camera Accessories,Tripods,469.0
345,https://rukminim1.flixcart.com/image/612/612/kpodocw0/tripod/tripod/f/l/m/strong-metal-mobile-phone-tripod-camera-stand-beauty-ring-fill-original-imag3uufux5pqrej.jpeg?q=70,keyword_drop,"T Lite Professional Metal Tripod Camera, Photography, Mobile Phone, Streaming, Mobile Tripod, Monopod",Camera Accessories,Tripods,469.0
346,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/printer/b/8/n/smart-tank-500-hp-original-imag6kg6j64efmzf.jpeg?q=70,description_snippet,"With the HP Smart Tank 500 Multi-function Color Printer in your home, print a large number of colored and/or black and white pages at a",Computer Peripherals,Printers and Ink Cartridges,11999.0
346,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/printer/b/8/n/smart-tank-500-hp-original-imag6kg6j64efmzf.jpeg?q=70,price_context,premium Smart Tank 500 Multi function Color under ₹11999,Computer Peripherals,Printers and Ink Cartridges,11999.0
346,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/printer/b/8/n/smart-tank-500-hp-original-imag6kg6j64efmzf.jpeg?q=70,highlights_fusion,Smart Tank 500 Multi function Color USB 10 Paise 20 Paise,Computer Peripherals,Printers and Ink Cartridges,11999.0
346,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/printer/b/8/n/smart-tank-500-hp-original-imag6kg6j64efmzf.jpeg?q=70,category_prefix,Computer Peripherals > Printers and Ink Cartridges: HP Smart Tank 500 Multi-function Color Inkjet Printer (Color Page Cost: 20 Paise Black Page Cost: 10 Paise),Computer Peripherals,Printers and Ink Cartridges,11999.0
346,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/printer/b/8/n/smart-tank-500-hp-original-imag6kg6j64efmzf.jpeg?q=70,keyword_drop,Smart 500 Multi-function Color Inkjet Printer (Color Page Cost: 20 Paise 10,Computer Peripherals,Printers and Ink Cartridges,11999.0
346,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/printer/b/8/n/smart-tank-500-hp-original-imag6kg6j64efmzf.jpeg?q=70,title_clean,HP Smart Tank 500 Multi-function Color Inkjet Printer (Color Page Cost: 20 Paise Black Page Cost: 10 Paise),Computer Peripherals,Printers and Ink Cartridges,11999.0
347,https://rukminim1.flixcart.com/image/612/612/k4a7c7k0/mouse/m/h/t/dell-ms116-wired-optical-mouse-3yrs-warranty-original-imafmktgxyt5ge9k.jpeg?q=70,description_snippet,DELL MS 116 Wired Optical Mouse,Computer Accessories,Mouse,299.0
347,https://rukminim1.flixcart.com/image/612/612/k4a7c7k0/mouse/m/h/t/dell-ms116-wired-optical-mouse-3yrs-warranty-original-imafmktgxyt5ge9k.jpeg?q=70,price_context,affordable DELL 116 Wired Optical Mouse under ₹299,Computer Accessories,Mouse,299.0
347,https://rukminim1.flixcart.com/image/612/612/k4a7c7k0/mouse/m/h/t/dell-ms116-wired-optical-mouse-3yrs-warranty-original-imafmktgxyt5ge9k.jpeg?q=70,highlights_fusion,DELL 116 Wired Optical Mouse USB Optical Mouse,Computer Accessories,Mouse,299.0
347,https://rukminim1.flixcart.com/image/612/612/k4a7c7k0/mouse/m/h/t/dell-ms116-wired-optical-mouse-3yrs-warranty-original-imafmktgxyt5ge9k.jpeg?q=70,category_prefix,Computer Accessories > Mouse: DELL MS 116 Wired Optical Mouse,Computer Accessories,Mouse,299.0
347,https://rukminim1.flixcart.com/image/612/612/k4a7c7k0/mouse/m/h/t/dell-ms116-wired-optical-mouse-3yrs-warranty-original-imafmktgxyt5ge9k.jpeg?q=70,keyword_drop,MS Optical Mouse,Computer Accessories,Mouse,299.0
348,https://rukminim1.flixcart.com/image/612/612/l4x2rgw0/laptop-skin-decal/j/t/y/full-body-laptop-skin-sticker-for-laptop-size-upto-15-6-inch-day-original-imagfpqz65u2rrsf.jpeg?q=70,description_snippet,We make our stickers with great effort so that we can give the best design to the customer at a low price. Here laptop Skin,Computer Accessories,Laptop Skins and Decals,247.0
348,https://rukminim1.flixcart.com/image/612/612/l4x2rgw0/laptop-skin-decal/j/t/y/full-body-laptop-skin-sticker-for-laptop-size-upto-15-6-inch-day-original-imagfpqz65u2rrsf.jpeg?q=70,price_context,affordable GlossyDesigns Full Body Laptop Skin Sticker under ₹247,Computer Accessories,Laptop Skins and Decals,247.0
348,https://rukminim1.flixcart.com/image/612/612/l4x2rgw0/laptop-skin-decal/j/t/y/full-body-laptop-skin-sticker-for-laptop-size-upto-15-6-inch-day-original-imagfpqz65u2rrsf.jpeg?q=70,highlights_fusion,GlossyDesigns Full Body Laptop Skin Laptop Size 15.6 Customizable Size Material Premium Vinyl Theme Graffiti,Computer Accessories,Laptop Skins and Decals,247.0
348,https://rukminim1.flixcart.com/image/612/612/l4x2rgw0/laptop-skin-decal/j/t/y/full-body-laptop-skin-sticker-for-laptop-size-upto-15-6-inch-day-original-imagfpqz65u2rrsf.jpeg?q=70,category_prefix,Computer Accessories > Laptop Skins and Decals: GlossyDesigns Full Body Laptop Skin Sticker For Laptop Size Upto 15.6 inch - Day Dreaming Premium Vinyl Laptop Decal 15.6,Computer Accessories,Laptop Skins and Decals,247.0
348,https://rukminim1.flixcart.com/image/612/612/l4x2rgw0/laptop-skin-decal/j/t/y/full-body-laptop-skin-sticker-for-laptop-size-upto-15-6-inch-day-original-imagfpqz65u2rrsf.jpeg?q=70,keyword_drop,Full Sticker Size Upto - Day Premium Vinyl,Computer Accessories,Laptop Skins and Decals,247.0
348,https://rukminim1.flixcart.com/image/612/612/l4x2rgw0/laptop-skin-decal/j/t/y/full-body-laptop-skin-sticker-for-laptop-size-upto-15-6-inch-day-original-imagfpqz65u2rrsf.jpeg?q=70,title_clean,GlossyDesigns Full Body Laptop Skin Sticker For Laptop Size Upto 15.6 inch - Day Dreaming Premium Vinyl Laptop Decal 15.6,Computer Accessories,Laptop Skins and Decals,247.0
349,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/o/n/s/-original-imagjfdd4bu3nwt4.jpeg?q=70,description_snippet,It's time to enjoy a playback experience like never before courtesy boAt Stone 1208 14W portable wireless speaker with RGB LEDs. The RGB LEDs pave,Speakers,Bluetooth Speakers,3499.0
349,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/o/n/s/-original-imagjfdd4bu3nwt4.jpeg?q=70,price_context,premium boAt Stone 1208 upto Hours Battery under ₹3499,Speakers,Bluetooth Speakers,3499.0
349,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/o/n/s/-original-imagjfdd4bu3nwt4.jpeg?q=70,highlights_fusion,boAt Stone 1208 upto Hours 14 W Wireless music streaming via Bluetooth Power Output: 14W Bluetooth Version: 5.0 Wireless Range: 10m Battery Time: Upto 9 hours(w/o LED) & 7hours(with LED) IPX7: Water Resistant TWS Feature: Connect 2 Stone 1208s at once,Speakers,Bluetooth Speakers,3499.0
349,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/o/n/s/-original-imagjfdd4bu3nwt4.jpeg?q=70,category_prefix,Speakers > Bluetooth Speakers: boAt Stone 1208 with upto 9 Hours Battery and True Wireless Feature 14 W Bluetooth Speaker,Speakers,Bluetooth Speakers,3499.0
349,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/o/n/s/-original-imagjfdd4bu3nwt4.jpeg?q=70,keyword_drop,Stone 1208 upto 9 True Wireless Feature 14 Bluetooth Speaker,Speakers,Bluetooth Speakers,3499.0
349,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/o/n/s/-original-imagjfdd4bu3nwt4.jpeg?q=70,title_clean,boAt Stone 1208 with upto 9 Hours Battery and True Wireless Feature 14 W Bluetooth Speaker,Speakers,Bluetooth Speakers,3499.0
350,https://rukminim1.flixcart.com/image/312/312/kmp7ngw0/printer/i/m/f/lbp6030b-canon-original-imagfjeurfwphbjp.jpeg?q=70,description_snippet,"You can bring home this Canon printer and use it whenever you have to print your documents and presentations. This way, you won’t have to",Computer Peripherals,Printers and Ink Cartridges,11349.0
350,https://rukminim1.flixcart.com/image/312/312/kmp7ngw0/printer/i/m/f/lbp6030b-canon-original-imagfjeurfwphbjp.jpeg?q=70,price_context,premium Canon LBP6030B Single Function Monochrome Laser under ₹11349,Computer Peripherals,Printers and Ink Cartridges,11349.0
350,https://rukminim1.flixcart.com/image/312/312/kmp7ngw0/printer/i/m/f/lbp6030b-canon-original-imagfjeurfwphbjp.jpeg?q=70,highlights_fusion,Canon LBP6030B Single Function Monochrome Monochrome USB 3 Rs. Print Speed Mono A4: 18 ppm Duty cycle (monthly 5000 pages,Computer Peripherals,Printers and Ink Cartridges,11349.0
350,https://rukminim1.flixcart.com/image/312/312/kmp7ngw0/printer/i/m/f/lbp6030b-canon-original-imagfjeurfwphbjp.jpeg?q=70,category_prefix,Computer Peripherals > Printers and Ink Cartridges: Canon LBP6030B Single Function Monochrome Laser Printer (Color Page Cost: 3 Rs.),Computer Peripherals,Printers and Ink Cartridges,11349.0
350,https://rukminim1.flixcart.com/image/312/312/kmp7ngw0/printer/i/m/f/lbp6030b-canon-original-imagfjeurfwphbjp.jpeg?q=70,keyword_drop,Canon LBP6030B Printer (Color Page Cost: 3 Rs.),Computer Peripherals,Printers and Ink Cartridges,11349.0
350,https://rukminim1.flixcart.com/image/312/312/kmp7ngw0/printer/i/m/f/lbp6030b-canon-original-imagfjeurfwphbjp.jpeg?q=70,title_clean,Canon LBP6030B Single Function Monochrome Laser Printer (Color Page Cost: 3 Rs.),Computer Peripherals,Printers and Ink Cartridges,11349.0
351,https://rukminim1.flixcart.com/image/612/612/kr2e3680/pendrive/type-a-to-type-c/u/u/6/dual-drive-goupto-150mb-s-sandisk-original-imag4xq6t2ayfnhy.jpeg?q=70,description_snippet,SanDisk Dual Drive Go 32 GB OTG Drive,Computer Accessories,Pendrives,599.0
351,https://rukminim1.flixcart.com/image/612/612/kr2e3680/pendrive/type-a-to-type-c/u/u/6/dual-drive-goupto-150mb-s-sandisk-original-imag4xq6t2ayfnhy.jpeg?q=70,price_context,mid-range SanDisk Dual Drive OTG Drive under ₹599,Computer Accessories,Pendrives,599.0
351,https://rukminim1.flixcart.com/image/612/612/kr2e3680/pendrive/type-a-to-type-c/u/u/6/dual-drive-goupto-150mb-s-sandisk-original-imag4xq6t2ayfnhy.jpeg?q=70,highlights_fusion,SanDisk Dual Drive OTG Drive USB 3.1 32 GB Plastic For Desktop Computer Laptop Mobile Blue,Computer Accessories,Pendrives,599.0
351,https://rukminim1.flixcart.com/image/612/612/kr2e3680/pendrive/type-a-to-type-c/u/u/6/dual-drive-goupto-150mb-s-sandisk-original-imag4xq6t2ayfnhy.jpeg?q=70,category_prefix,Computer Accessories > Pendrives: SanDisk Dual Drive Go 32 GB OTG Drive,Computer Accessories,Pendrives,599.0
