original_index,image_url,method,augmented_text,category_2,category_3,selling_price
2297,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/q/e/p/bolt-bluetooth-nackband-50hrs-playtime-earphones-with-mic-original-imaggd7tszabgqjd.jpeg?q=70,keyword_drop,"NEUTON Bolt Bluetooth Nackband 50Hrs Playtime, Earphones mic Bluetooth Headset Headphones",Mobile Accessories,Smart Headphones,599.0
2297,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/q/e/p/bolt-bluetooth-nackband-50hrs-playtime-earphones-with-mic-original-imaggd7tszabgqjd.jpeg?q=70,title_clean,"NEUTON Bolt Bluetooth Nackband 50Hrs Playtime, Earphones with mic Bluetooth Headset Smart Headphones",Mobile Accessories,Smart Headphones,599.0
2298,https://rukminim1.flixcart.com/image/612/612/k0lbdzk0/smart-headphone/x/s/k/ys-earphones-with-ultra-bass-dolby-sublicart-original-imafkbzjffz2hhmx.jpeg?q=70,description_snippet,"Wired earphones tuned by AKG with tanglefree, fabric cable 8mm and 11mm speaker units for clear, balanced sound, AKG is a legacy studio brand with",Mobile Accessories,Smart Headphones,199.0
2298,https://rukminim1.flixcart.com/image/612/612/k0lbdzk0/smart-headphone/x/s/k/ys-earphones-with-ultra-bass-dolby-sublicart-original-imafkbzjffz2hhmx.jpeg?q=70,price_context,budget Sublicart Earphones Ultra Bass Dolby Smart under ₹199,Mobile Accessories,Smart Headphones,199.0
2298,https://rukminim1.flixcart.com/image/612/612/k0lbdzk0/smart-headphone/x/s/k/ys-earphones-with-ultra-bass-dolby-sublicart-original-imafkbzjffz2hhmx.jpeg?q=70,highlights_fusion,Sublicart Earphones Ultra Bass Dolby White Supports smartphones,Mobile Accessories,Smart Headphones,199.0
2298,https://rukminim1.flixcart.com/image/612/612/k0lbdzk0/smart-headphone/x/s/k/ys-earphones-with-ultra-bass-dolby-sublicart-original-imafkbzjffz2hhmx.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: Sublicart YS Earphones with Ultra Bass & Dolby Smart Headphones,Mobile Accessories,Smart Headphones,199.0
2298,https://rukminim1.flixcart.com/image/612/612/k0lbdzk0/smart-headphone/x/s/k/ys-earphones-with-ultra-bass-dolby-sublicart-original-imafkbzjffz2hhmx.jpeg?q=70,keyword_drop,Sublicart Earphones Bass & Dolby Smart Headphones,Mobile Accessories,Smart Headphones,199.0
2298,https://rukminim1.flixcart.com/image/612/612/k0lbdzk0/smart-headphone/x/s/k/ys-earphones-with-ultra-bass-dolby-sublicart-original-imafkbzjffz2hhmx.jpeg?q=70,title_clean,Sublicart YS Earphones with Ultra Bass & Dolby Smart Headphones,Mobile Accessories,Smart Headphones,199.0
2299,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/q/5/n/mario-bluetooth-nackband-30hrs-playtime-earphones-with-mic-original-imaggd7srekaqfy2.jpeg?q=70,description_snippet,Neuton Wireless Neckband is a product that offers an all-in-one solution for both your phone and your headphones. It's easy to use and can be,Mobile Accessories,Smart Headphones,449.0
2299,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/q/5/n/mario-bluetooth-nackband-30hrs-playtime-earphones-with-mic-original-imaggd7srekaqfy2.jpeg?q=70,price_context,affordable NEUTON Mario Bluetooth Nackband 30Hrs Playtime under ₹449,Mobile Accessories,Smart Headphones,449.0
2299,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/q/5/n/mario-bluetooth-nackband-30hrs-playtime-earphones-with-mic-original-imaggd7srekaqfy2.jpeg?q=70,highlights_fusion,NEUTON Mario Bluetooth Nackband 30Hrs Yellow Supports Android IOS,Mobile Accessories,Smart Headphones,449.0
2299,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/q/5/n/mario-bluetooth-nackband-30hrs-playtime-earphones-with-mic-original-imaggd7srekaqfy2.jpeg?q=70,category_prefix,"Mobile Accessories > Smart Headphones: NEUTON Mario Bluetooth Nackband 30Hrs Playtime, Earphones with mic Bluetooth Headset Smart Headphones",Mobile Accessories,Smart Headphones,449.0
2299,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/q/5/n/mario-bluetooth-nackband-30hrs-playtime-earphones-with-mic-original-imaggd7srekaqfy2.jpeg?q=70,keyword_drop,"NEUTON Mario Bluetooth Nackband 30Hrs Playtime, mic Smart Headphones",Mobile Accessories,Smart Headphones,449.0
2299,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/q/5/n/mario-bluetooth-nackband-30hrs-playtime-earphones-with-mic-original-imaggd7srekaqfy2.jpeg?q=70,title_clean,"NEUTON Mario Bluetooth Nackband 30Hrs Playtime, Earphones with mic Bluetooth Headset Smart Headphones",Mobile Accessories,Smart Headphones,449.0
2300,https://rukminim1.flixcart.com/image/612/612/jvtujrk0/smart-headphone/4/h/g/twins-with-pop-up-windows-ultra-bass-dolby-sound-wireless-ppdr-original-imafghh9bn7fhnjx.jpeg?q=70,description_snippet,Mindmaker Ultra Bass & Dolby Sound along with magnet charger box earpod Smart Headphones,Mobile Accessories,Smart Headphones,474.0
2300,https://rukminim1.flixcart.com/image/612/612/jvtujrk0/smart-headphone/4/h/g/twins-with-pop-up-windows-ultra-bass-dolby-sound-wireless-ppdr-original-imafghh9bn7fhnjx.jpeg?q=70,price_context,affordable Mindmaker Ultra Bass Dolby Sound along under ₹474,Mobile Accessories,Smart Headphones,474.0
2300,https://rukminim1.flixcart.com/image/612/612/jvtujrk0/smart-headphone/4/h/g/twins-with-pop-up-windows-ultra-bass-dolby-sound-wireless-ppdr-original-imafghh9bn7fhnjx.jpeg?q=70,highlights_fusion,Mindmaker Ultra Bass Dolby Sound White Supports IOS andriod,Mobile Accessories,Smart Headphones,474.0
2300,https://rukminim1.flixcart.com/image/612/612/jvtujrk0/smart-headphone/4/h/g/twins-with-pop-up-windows-ultra-bass-dolby-sound-wireless-ppdr-original-imafghh9bn7fhnjx.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: Mindmaker Ultra Bass & Dolby Sound along with magnet charger box earpod Smart Headphones,Mobile Accessories,Smart Headphones,474.0
2300,https://rukminim1.flixcart.com/image/612/612/jvtujrk0/smart-headphone/4/h/g/twins-with-pop-up-windows-ultra-bass-dolby-sound-wireless-ppdr-original-imafghh9bn7fhnjx.jpeg?q=70,keyword_drop,Mindmaker Bass & Dolby along charger box earpod Headphones,Mobile Accessories,Smart Headphones,474.0
2301,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/h/d/4/combo-offer-k1-pack-2-wireless-bluetooth-in-ear-headset-with-mic-original-imaghppez7uzfh5f.jpeg?q=70,description_snippet,"Bluetooth 5. 0 technology, with significant noise isolation and 10mm dynamic drivers, ensure stable transmission & 0 interruptions for a HD stereo sound experience. Design",Mobile Accessories,Smart Headphones,299.0
2301,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/h/d/4/combo-offer-k1-pack-2-wireless-bluetooth-in-ear-headset-with-mic-original-imaghppez7uzfh5f.jpeg?q=70,price_context,affordable Winsumm offer Pack Wireless Bluetooth Ear under ₹299,Mobile Accessories,Smart Headphones,299.0
2301,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/h/d/4/combo-offer-k1-pack-2-wireless-bluetooth-in-ear-headset-with-mic-original-imaghppez7uzfh5f.jpeg?q=70,highlights_fusion,Winsumm offer Pack Wireless Bluetooth Black Supports mobile phone,Mobile Accessories,Smart Headphones,299.0
2301,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/h/d/4/combo-offer-k1-pack-2-wireless-bluetooth-in-ear-headset-with-mic-original-imaghppez7uzfh5f.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: Winsumm offer K1-Pack 2 Wireless Bluetooth In Ear Headset with Mic (Black) Smart Headphones,Mobile Accessories,Smart Headphones,299.0
2301,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/h/d/4/combo-offer-k1-pack-2-wireless-bluetooth-in-ear-headset-with-mic-original-imaghppez7uzfh5f.jpeg?q=70,keyword_drop,Winsumm offer K1-Pack 2 Wireless Bluetooth Headset Mic (Black) Smart Headphones,Mobile Accessories,Smart Headphones,299.0
2301,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/h/d/4/combo-offer-k1-pack-2-wireless-bluetooth-in-ear-headset-with-mic-original-imaghppez7uzfh5f.jpeg?q=70,title_clean,Winsumm offer K1-Pack 2 Wireless Bluetooth In Ear Headset with Mic (Black) Smart Headphones,Mobile Accessories,Smart Headphones,299.0
2302,https://rukminim1.flixcart.com/image/612/612/l4rd0280/smart-headphone/m/k/p/hbs-730-neckband-bluetooth-wireless-sport-stereo-headsets-with-original-imagfhfgbpy4a7r5.jpeg?q=70,description_snippet,"The Wireless Bluetooth Headset provides top-rate sound with advanced audio features. Enhanced bass response, HD Voice, and aptX compatibility make for an incredible listening experience",Mobile Accessories,Smart Headphones,349.0
2302,https://rukminim1.flixcart.com/image/612/612/l4rd0280/smart-headphone/m/k/p/hbs-730-neckband-bluetooth-wireless-sport-stereo-headsets-with-original-imagfhfgbpy4a7r5.jpeg?q=70,price_context,affordable wishmechstore HBS 730 Neckband Bluetooth Wireless under ₹349,Mobile Accessories,Smart Headphones,349.0
2302,https://rukminim1.flixcart.com/image/612/612/l4rd0280/smart-headphone/m/k/p/hbs-730-neckband-bluetooth-wireless-sport-stereo-headsets-with-original-imagfhfgbpy4a7r5.jpeg?q=70,highlights_fusion,wishmechstore HBS 730 Neckband Bluetooth Black Supports Android & iOS,Mobile Accessories,Smart Headphones,349.0
2302,https://rukminim1.flixcart.com/image/612/612/l4rd0280/smart-headphone/m/k/p/hbs-730-neckband-bluetooth-wireless-sport-stereo-headsets-with-original-imagfhfgbpy4a7r5.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: wishmechstore HBS-730 Neckband Bluetooth Wireless Sport Stereo Headsets with Microphone(BLACK) Smart Headphones,Mobile Accessories,Smart Headphones,349.0
2302,https://rukminim1.flixcart.com/image/612/612/l4rd0280/smart-headphone/m/k/p/hbs-730-neckband-bluetooth-wireless-sport-stereo-headsets-with-original-imagfhfgbpy4a7r5.jpeg?q=70,keyword_drop,wishmechstore HBS-730 Bluetooth Wireless Sport Stereo Headsets Microphone(BLACK) Smart,Mobile Accessories,Smart Headphones,349.0
2302,https://rukminim1.flixcart.com/image/612/612/l4rd0280/smart-headphone/m/k/p/hbs-730-neckband-bluetooth-wireless-sport-stereo-headsets-with-original-imagfhfgbpy4a7r5.jpeg?q=70,title_clean,wishmechstore HBS-730 Neckband Bluetooth Wireless Sport Stereo Headsets with Microphone(BLACK) Smart Headphones,Mobile Accessories,Smart Headphones,349.0
2303,https://rukminim1.flixcart.com/image/612/612/j5y7gcw0-1/smart-headphone/z/c/2/sh-12-white-headphone-acid-eye-original-imaevdzfhvukhmdg.jpeg?q=70,description_snippet,"Legendary sound brought to a new standard: Enjoy comfort, freedom, and the best sound around with Acid eye. Bluetooth 4.1 enables wireless connectivity, legendary Acid",Mobile Accessories,Smart Headphones,749.0
2303,https://rukminim1.flixcart.com/image/612/612/j5y7gcw0-1/smart-headphone/z/c/2/sh-12-white-headphone-acid-eye-original-imaevdzfhvukhmdg.jpeg?q=70,price_context,mid-range Acid Eye White headphone Smart Headphones under ₹749,Mobile Accessories,Smart Headphones,749.0
2303,https://rukminim1.flixcart.com/image/612/612/j5y7gcw0-1/smart-headphone/z/c/2/sh-12-white-headphone-acid-eye-original-imaevdzfhvukhmdg.jpeg?q=70,highlights_fusion,Acid Eye White headphone Smart White Supports Android IOS Windows,Mobile Accessories,Smart Headphones,749.0
2303,https://rukminim1.flixcart.com/image/612/612/j5y7gcw0-1/smart-headphone/z/c/2/sh-12-white-headphone-acid-eye-original-imaevdzfhvukhmdg.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: Acid Eye SH-12 White headphone Smart Headphones,Mobile Accessories,Smart Headphones,749.0
2303,https://rukminim1.flixcart.com/image/612/612/j5y7gcw0-1/smart-headphone/z/c/2/sh-12-white-headphone-acid-eye-original-imaevdzfhvukhmdg.jpeg?q=70,keyword_drop,Acid Eye SH-12 White headphone Smart Headphones,Mobile Accessories,Smart Headphones,749.0
2304,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/b/7/w/jp-11-with-google-assistant-noise-cancellation-upto-24-hrs-original-imagg3axhct8qa2r.jpeg?q=70,description_snippet,Audme JP 11 true HD sound quality like never before with the AUDME JP-11 that features an incredible sound quality with its 11 mm dual,Mobile Accessories,Smart Headphones,499.0
2304,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/b/7/w/jp-11-with-google-assistant-noise-cancellation-upto-24-hrs-original-imagg3axhct8qa2r.jpeg?q=70,price_context,affordable Audme Google Assistant Noise Cancellation UPTO under ₹499,Mobile Accessories,Smart Headphones,499.0
2304,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/b/7/w/jp-11-with-google-assistant-noise-cancellation-upto-24-hrs-original-imagg3axhct8qa2r.jpeg?q=70,highlights_fusion,Audme Google Assistant Noise Cancellation Black Supports Android IOS Windows Linux,Mobile Accessories,Smart Headphones,499.0
2304,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/b/7/w/jp-11-with-google-assistant-noise-cancellation-upto-24-hrs-original-imagg3axhct8qa2r.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: Audme JP-11 with Google Assistant & Noise Cancellation UPTO 24 Hrs backup Bluetooth Smart Headphones,Mobile Accessories,Smart Headphones,499.0
2304,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/b/7/w/jp-11-with-google-assistant-noise-cancellation-upto-24-hrs-original-imagg3axhct8qa2r.jpeg?q=70,keyword_drop,Audme JP-11 Assistant & Noise Cancellation 24 Hrs Headphones,Mobile Accessories,Smart Headphones,499.0
2304,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/b/7/w/jp-11-with-google-assistant-noise-cancellation-upto-24-hrs-original-imagg3axhct8qa2r.jpeg?q=70,title_clean,Audme JP-11 with Google Assistant & Noise Cancellation UPTO 24 Hrs backup Bluetooth Smart Headphones,Mobile Accessories,Smart Headphones,499.0
2305,https://rukminim1.flixcart.com/image/612/612/l1grgcw0/smart-headphone/a/m/0/p47-wireless-bluetooth-headphones-5-0-edr-with-volume-control-original-imagdfy5erzf8kk4.jpeg?q=70,description_snippet,"IMMUTALE P47 Wireless Bluetooth Headphones 5.0+EDR with Volume Control,T16 Smart Headphones",Mobile Accessories,Smart Headphones,499.0
2305,https://rukminim1.flixcart.com/image/612/612/l1grgcw0/smart-headphone/a/m/0/p47-wireless-bluetooth-headphones-5-0-edr-with-volume-control-original-imagdfy5erzf8kk4.jpeg?q=70,price_context,affordable IMMUTALE P47 Wireless Bluetooth Headphones EDR under ₹499,Mobile Accessories,Smart Headphones,499.0
2305,https://rukminim1.flixcart.com/image/612/612/l1grgcw0/smart-headphone/a/m/0/p47-wireless-bluetooth-headphones-5-0-edr-with-volume-control-original-imagdfy5erzf8kk4.jpeg?q=70,highlights_fusion,IMMUTALE P47 Wireless Bluetooth Headphones Black Supports ANDROID IOS,Mobile Accessories,Smart Headphones,499.0
2305,https://rukminim1.flixcart.com/image/612/612/l1grgcw0/smart-headphone/a/m/0/p47-wireless-bluetooth-headphones-5-0-edr-with-volume-control-original-imagdfy5erzf8kk4.jpeg?q=70,category_prefix,"Mobile Accessories > Smart Headphones: IMMUTALE P47 Wireless Bluetooth Headphones 5.0+EDR with Volume Control,T16 Smart Headphones",Mobile Accessories,Smart Headphones,499.0
2305,https://rukminim1.flixcart.com/image/612/612/l1grgcw0/smart-headphone/a/m/0/p47-wireless-bluetooth-headphones-5-0-edr-with-volume-control-original-imagdfy5erzf8kk4.jpeg?q=70,keyword_drop,IMMUTALE Headphones 5.0+EDR Volume Smart Headphones,Mobile Accessories,Smart Headphones,499.0
2306,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/smart-headphone/9/y/w/pro-yashika-original-imagfraxygzx25c8.jpeg?q=70,description_snippet,Yashika Pro Smart Headphones,Mobile Accessories,Smart Headphones,599.0
2306,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/smart-headphone/9/y/w/pro-yashika-original-imagfraxygzx25c8.jpeg?q=70,price_context,mid-range Yashika Pro Smart Headphones under ₹599,Mobile Accessories,Smart Headphones,599.0
2306,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/smart-headphone/9/y/w/pro-yashika-original-imagfraxygzx25c8.jpeg?q=70,highlights_fusion,Yashika Pro Smart Headphones White Supports Android iPhone,Mobile Accessories,Smart Headphones,599.0
2306,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/smart-headphone/9/y/w/pro-yashika-original-imagfraxygzx25c8.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: Yashika Pro Smart Headphones,Mobile Accessories,Smart Headphones,599.0
2306,https://rukminim1.flixcart.com/image/612/612/kmz7qfk0/smart-headphone/9/y/w/pro-yashika-original-imagfraxygzx25c8.jpeg?q=70,keyword_drop,Pro Smart Headphones,Mobile Accessories,Smart Headphones,599.0
2307,https://rukminim1.flixcart.com/image/612/612/l1b1oy80/smart-headphone/5/f/u/headphones-with-mic-handsfree-headset-with-bass-and-music-original-imagcwa7p4rzjngr.jpeg?q=70,description_snippet,"A unique combination of sophisticated design and great sound solutions, AllExtreme earphone is a must have mobile accessory for people who are fond of music.",Mobile Accessories,Smart Headphones,149.0
2307,https://rukminim1.flixcart.com/image/612/612/l1b1oy80/smart-headphone/5/f/u/headphones-with-mic-handsfree-headset-with-bass-and-music-original-imagcwa7p4rzjngr.jpeg?q=70,price_context,budget ALLEXTREME Headphones Mic Earphones Handsfree Headset under ₹149,Mobile Accessories,Smart Headphones,149.0
2307,https://rukminim1.flixcart.com/image/612/612/l1b1oy80/smart-headphone/5/f/u/headphones-with-mic-handsfree-headset-with-bass-and-music-original-imagcwa7p4rzjngr.jpeg?q=70,highlights_fusion,ALLEXTREME Headphones Mic Earphones Handsfree Black Supports Android,Mobile Accessories,Smart Headphones,149.0
2307,https://rukminim1.flixcart.com/image/612/612/l1b1oy80/smart-headphone/5/f/u/headphones-with-mic-handsfree-headset-with-bass-and-music-original-imagcwa7p4rzjngr.jpeg?q=70,category_prefix,"Mobile Accessories > Smart Headphones: ALLEXTREME Headphones with Mic, Earphones, Handsfree Headset with Deep Bass (1pcs Black) Smart Headphones",Mobile Accessories,Smart Headphones,149.0
2307,https://rukminim1.flixcart.com/image/612/612/l1b1oy80/smart-headphone/5/f/u/headphones-with-mic-handsfree-headset-with-bass-and-music-original-imagcwa7p4rzjngr.jpeg?q=70,keyword_drop,"ALLEXTREME Headphones Mic, Handsfree Headset Deep (1pcs Black) Smart Headphones",Mobile Accessories,Smart Headphones,149.0
2307,https://rukminim1.flixcart.com/image/612/612/l1b1oy80/smart-headphone/5/f/u/headphones-with-mic-handsfree-headset-with-bass-and-music-original-imagcwa7p4rzjngr.jpeg?q=70,title_clean,"ALLEXTREME Headphones with Mic, Earphones, Handsfree Headset with Deep Bass (1pcs Black) Smart Headphones",Mobile Accessories,Smart Headphones,149.0
2308,https://rukminim1.flixcart.com/image/612/612/ktketu80/smart-headphone/g/p/m/cute-donut-macarons-earphones-tera13-original-imag6vqnudgtyvah.jpeg?q=70,description_snippet,This package include: (pack of 1) donut earphone for girls,Mobile Accessories,Smart Headphones,287.0
2308,https://rukminim1.flixcart.com/image/612/612/ktketu80/smart-headphone/g/p/m/cute-donut-macarons-earphones-tera13-original-imag6vqnudgtyvah.jpeg?q=70,price_context,affordable Tera13 Cute Donut Macarons Earphones Smart under ₹287,Mobile Accessories,Smart Headphones,287.0
2308,https://rukminim1.flixcart.com/image/612/612/ktketu80/smart-headphone/g/p/m/cute-donut-macarons-earphones-tera13-original-imag6vqnudgtyvah.jpeg?q=70,highlights_fusion,Tera13 Cute Donut Macarons Earphones Wired Heart Rate Tracking Multicolor Supports android,Mobile Accessories,Smart Headphones,287.0
2308,https://rukminim1.flixcart.com/image/612/612/ktketu80/smart-headphone/g/p/m/cute-donut-macarons-earphones-tera13-original-imag6vqnudgtyvah.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: Tera13 Cute Donut Macarons Earphones Smart Headphones,Mobile Accessories,Smart Headphones,287.0
2308,https://rukminim1.flixcart.com/image/612/612/ktketu80/smart-headphone/g/p/m/cute-donut-macarons-earphones-tera13-original-imag6vqnudgtyvah.jpeg?q=70,keyword_drop,Tera13 Donut Macarons Earphones Smart Headphones,Mobile Accessories,Smart Headphones,287.0
2308,https://rukminim1.flixcart.com/image/612/612/ktketu80/smart-headphone/g/p/m/cute-donut-macarons-earphones-tera13-original-imag6vqnudgtyvah.jpeg?q=70,title_clean,Tera13 Cute Donut Macarons Earphones Smart Headphones,Mobile Accessories,Smart Headphones,287.0
2309,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/smart-headphone/4/r/q/bt12-motorcycle-atimuna-original-imagbyaggznhkgsp.jpeg?q=70,description_snippet,BT12 Motorcycle Helmet Headset Intercom Hands-free Microphone Earphone Bluetooth,Mobile Accessories,Smart Headphones,2999.0
2309,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/smart-headphone/4/r/q/bt12-motorcycle-atimuna-original-imagbyaggznhkgsp.jpeg?q=70,price_context,premium ATIMUNA BT12 Motorcycle Smart Headphones under ₹2999,Mobile Accessories,Smart Headphones,2999.0
2309,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/smart-headphone/4/r/q/bt12-motorcycle-atimuna-original-imagbyaggznhkgsp.jpeg?q=70,highlights_fusion,ATIMUNA BT12 Motorcycle Smart Headphones Black Supports Bluetooth,Mobile Accessories,Smart Headphones,2999.0
2309,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/smart-headphone/4/r/q/bt12-motorcycle-atimuna-original-imagbyaggznhkgsp.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: ATIMUNA BT12 Motorcycle Smart Headphones,Mobile Accessories,Smart Headphones,2999.0
2309,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/smart-headphone/4/r/q/bt12-motorcycle-atimuna-original-imagbyaggznhkgsp.jpeg?q=70,keyword_drop,ATIMUNA BT12 Motorcycle Smart Headphones,Mobile Accessories,Smart Headphones,2999.0
2310,https://rukminim1.flixcart.com/image/612/612/kklhbbk0/smart-headphone/z/b/v/hbs-730-neckband-bluetooth-headphones-wireless-sport-stereo-original-imafzwzehtzahkya.jpeg?q=70,description_snippet,"There's no denying that wearing a wireless earphone is convenient. Today, this device is used by people for whom portability is an important factor. Light",Mobile Accessories,Smart Headphones,349.0
2310,https://rukminim1.flixcart.com/image/612/612/kklhbbk0/smart-headphone/z/b/v/hbs-730-neckband-bluetooth-headphones-wireless-sport-stereo-original-imafzwzehtzahkya.jpeg?q=70,price_context,affordable HBS 730 Neckband Bluetooth Headphones Wireless under ₹349,Mobile Accessories,Smart Headphones,349.0
2310,https://rukminim1.flixcart.com/image/612/612/kklhbbk0/smart-headphone/z/b/v/hbs-730-neckband-bluetooth-headphones-wireless-sport-stereo-original-imafzwzehtzahkya.jpeg?q=70,highlights_fusion,HBS 730 Neckband Bluetooth Headphones Black Supports 3.0,Mobile Accessories,Smart Headphones,349.0
2310,https://rukminim1.flixcart.com/image/612/612/kklhbbk0/smart-headphone/z/b/v/hbs-730-neckband-bluetooth-headphones-wireless-sport-stereo-original-imafzwzehtzahkya.jpeg?q=70,category_prefix,"Mobile Accessories > Smart Headphones: AF HBS-730 Neckband Bluetooth Headphones Wireless Sport Stereo Headsets Handsfree with Microphone for Android, (Black) Smart Headphones",Mobile Accessories,Smart Headphones,349.0
2310,https://rukminim1.flixcart.com/image/612/612/kklhbbk0/smart-headphone/z/b/v/hbs-730-neckband-bluetooth-headphones-wireless-sport-stereo-original-imafzwzehtzahkya.jpeg?q=70,keyword_drop,"AF Sport Headsets Handsfree Android, (Black) Headphones",Mobile Accessories,Smart Headphones,349.0
2310,https://rukminim1.flixcart.com/image/612/612/kklhbbk0/smart-headphone/z/b/v/hbs-730-neckband-bluetooth-headphones-wireless-sport-stereo-original-imafzwzehtzahkya.jpeg?q=70,title_clean,"AF HBS-730 Neckband Bluetooth Headphones Wireless Sport Stereo Headsets Handsfree with Microphone for Android, (Black) Smart Headphones",Mobile Accessories,Smart Headphones,349.0
2311,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/v/s/s/airpod-pro-true-wireless-headset-5-0-bluetooth-headset-smart-original-imaggmykz7kyfjh2.jpeg?q=70,description_snippet,Transparency mode for hearing and connecting with the world around you The wireless charging case delivers more than 15 hours of battery life Note-This is,Mobile Accessories,Smart Headphones,499.0
2311,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/v/s/s/airpod-pro-true-wireless-headset-5-0-bluetooth-headset-smart-original-imaggmykz7kyfjh2.jpeg?q=70,price_context,affordable FLYBUY AIRPOD PRO True Wireless Headset under ₹499,Mobile Accessories,Smart Headphones,499.0
2311,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/v/s/s/airpod-pro-true-wireless-headset-5-0-bluetooth-headset-smart-original-imaggmykz7kyfjh2.jpeg?q=70,highlights_fusion,FLYBUY AIRPOD PRO True Wireless Wireless Fitness Tracking Multicolor Supports Android and iOS Devices,Mobile Accessories,Smart Headphones,499.0
2311,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/v/s/s/airpod-pro-true-wireless-headset-5-0-bluetooth-headset-smart-original-imaggmykz7kyfjh2.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: FLYBUY AIRPOD PRO True Wireless Headset 5.0 Bluetooth Headset Smart Headphones Smart Headphones,Mobile Accessories,Smart Headphones,499.0
2311,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/v/s/s/airpod-pro-true-wireless-headset-5-0-bluetooth-headset-smart-original-imaggmykz7kyfjh2.jpeg?q=70,keyword_drop,FLYBUY AIRPOD PRO True Headset 5.0 Bluetooth Headset,Mobile Accessories,Smart Headphones,499.0
2311,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/v/s/s/airpod-pro-true-wireless-headset-5-0-bluetooth-headset-smart-original-imaggmykz7kyfjh2.jpeg?q=70,title_clean,FLYBUY AIRPOD PRO True Wireless Headset 5.0 Bluetooth Headset Smart Headphones Smart Headphones,Mobile Accessories,Smart Headphones,499.0
2312,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/j/j/u/best-wireless-bass-booster-neckband-with-mic-sd-card-slot-original-imagh7yfwuahvs3q.jpeg?q=70,description_snippet,dilgona Best Wireless Bass Booster neckband with Mic/SD Card Slot Bluetooth Headset Smart Headphones,Mobile Accessories,Smart Headphones,489.0
2312,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/j/j/u/best-wireless-bass-booster-neckband-with-mic-sd-card-slot-original-imagh7yfwuahvs3q.jpeg?q=70,price_context,affordable dilgona Best Wireless Bass Booster neckband under ₹489,Mobile Accessories,Smart Headphones,489.0
2312,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/j/j/u/best-wireless-bass-booster-neckband-with-mic-sd-card-slot-original-imagh7yfwuahvs3q.jpeg?q=70,highlights_fusion,dilgona Best Wireless Bass Booster Black Supports Andriod ios,Mobile Accessories,Smart Headphones,489.0
