category_1,category_2,category_3,title,product_rating,selling_price,mrp,seller_name,seller_rating,description,highlights,image_links,h_index
Electronics,Speakers,Bluetooth Speakers,"Mivi Play 5 W Portable Bluetooth Speaker  (Blue, Mono Channel)",4.2,₹799,"₹1,999",MPDSLERetail,4.9,"Meet Mivi Play, a portable and powerful Bluetooth speaker made for your personal indoor use. Movie marathons, Personal Concerts or a small get together, the Mivi Play bluetooth speaker is built to let you enjoy your favourite jams in all conditions. It packs a rechargeable lithium-ion battery of up to 12 hours, lasting longer than your party. Add a second speaker with our True Wireless Stereo feature to enter a stereo mode, and enjoy an even louder bass. With Bluetooth 5.0 and an in-built microphone, this speaker comes with the latest and advanced technology for all-round quality performance. This wireless bluetooth speaker will rock your world!",Power Output(RMS): 5 W Power Source: Battery Battery life: 12 hr | Charging time: 2 hr Bluetooth Version: 5 Wireless range: 10 m Wireless music streaming via Bluetooth,https://rukminim1.flixcart.com/image/612/612/kplisnk0/speaker/mobile-tablet-speaker/8/t/m/bs5pl-bl-mivi-original-imag3sgm77an79j7.jpeg?q=70,2896
Electronics,Speakers,Bluetooth Speakers,"Mivi Fort S24 Soundbar with FM Mode and 2 full range drivers, Made in India 24 W Bluetooth Soundbar  (Black, 2.0 Channel)",4.0,"₹1,899","₹3,999",RetailNet,4.8,,"Power Output(RMS): 24 W Power Source: 5V DC Type C Bluetooth Version: 5.1 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot Connectivity : USB, Bluetooth, AUX ,TF Card I Play Time : 10hours I FM Mode",https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/6/e/1/-original-imaggrf8dp3ntnyg.jpeg?q=70,2897
Electronics,Speakers,Bluetooth Speakers,"F FERONS Wireless rechargeable portable Premium bass Multimedia FFRTG-113 9 W Bluetooth Speaker  (Black, Stereo Channel)",3.9,₹435,"₹1,500",LICORD,4.8,"F FERONS Presenting you the wirless/portable/splashproof powerful speaker with stero dynamic sound quality,,enjoy music at its glance with this best in class wireless speaker",Power Output(RMS): 9 W Power Source: BATTERY Battery life: 4 hr | Charging time: 1.5 hr Bluetooth Version: 4.1 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/l58iaa80/speaker/mobile-tablet-speaker/e/k/4/wireless-rechargeable-brand-new-top-selling-portable-stereo-original-imagfya8pjqnz4mh.jpeg?q=70,2898
Electronics,Speakers,Bluetooth Speakers,"LOPAZ LZ-3102 Trolley Wireless Led Disco Light subwoofer sound system with DJ light 10 W Bluetooth Speaker  (Black, Stereo Channel)",4.2,₹549,₹999,PRATYANGIRAINTERNATIO,4.2,"Presenting you the sensation and stylish look designed with 3d like powerful sound, enjoy music at its glance with this mini dynamite like stylish portable and super powerful ultra sound boost wireless speaker..This speaker is specially designed to meet all your music and listening requirements as well as this powerful speaker is waterproof/splash proof.. some of its key features are: Advanced Bluetooth decode chip, support to connected with the all Bluetooth equipment. 2 Voice calling-number 3?Automatically re-connect, automatically into pairing mode when failed 4 Low power prompt 5?Redial function 6 Volume synchronization, the default volume is 50% of the maximum 7 Power synchronization 8 Bluetooth working distance: 10M 9 Reading TF card and U disk 10?Support line in audio input 11?With FM radio",Power Output(RMS): 10 W Power Source: BATTERY Battery life: 5 hr | Charging time: 2 hr Bluetooth Version: 5.0 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/mobile-tablet-speaker/p/l/t/lz-3102-trolley-wireless-led-disco-light-subwoofer-sound-system-original-imaghfvfjh9pgsxu.jpeg?q=70,2899
Electronics,Speakers,Bluetooth Speakers,"Sulfur Best Buy Ultra DJ Sound Blast Portable Best Bluetoothwith Super deep Bass Wireless Rechargeable dj Sound Bluetooth| Extra Baas Stereo sound quality |Led Colour Changing Lights | mini Home theatre| Speaker Support TF/USB/Pen Drive/AUX Slot 10 W Bluetooth Car Speaker  (Black, Stereo Channel)",3.8,₹499,"₹1,500",LICORD,4.8,"100% HIGH QUALITY PRODUCT Wireless music streaming via Bluetooth, Extra bass; with bass enhancers for party and dance music Portable and lightweight; so carry it wherever you go for both indoors and outdoors as well Powerful connectivity speakers for enhanced Stereo sound, High Quality Sound LZ-3101 is a Indoor & Outdoor Bluetooth Speaker in a compact size. This speaker delivers crystal clear Sound with a Dynamic Sound effect which is extremely powerful & loud. It provides hours of entertainment at an affordable price point. You can carry it to outdoor family picnics, house parties, cultural events/festivals, outdoor sports sessions or As this is a Bluetooth speaker, it can wirelessly connect to your mobile phones and other Bluetooth enabled devices. The paring process is extremely user friendly and quick. Additionally this speaker also has the extra features of a USB port through which you can play your music by connecting a Pen Drive and Memory Card in TF in slot to connect various other media devices, a SD Card reader with audio Playback. other music player which support Bluetooth with this Powerful Bluetooth Speaker. After paired, you can immediately enjoy the music with the speaker that offer you great sound quality..speakers are gracefully designed with elegant lines and a superb finish. They fit contemporary or classic lifestyles enjoy the music at its glance ,connect with Bluetooth wirelessly and enjoy music at its glance with superior high quality ultra dynamic sound ,these speakers are lighting as well as they blink while playing music. quick chargeable and long runtime",Power Output(RMS): 10 W Power Source: BATTERY Battery life: 4 hr | Charging time: 2 hr Bluetooth Version: 5.0 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/kqe3low0/speaker/mobile-tablet-speaker/6/w/p/best-buy-bo-at-ultra-dj-sound-blast-portable-best-bluetoothwith-original-imag4ezezwn3hf5j.jpeg?q=70,2900
Electronics,Speakers,Bluetooth Speakers,"ZEBRONICS ZEB-BT701 RUCF 70 W Bluetooth Home Theatre  (Black, 7.1 Channel)",3.9,"₹2,999","₹6,999",MTAILMODEECOM,4.8,"Immerse yourself in a captivating aural experience with this speaker from Zebronics. With 7 satellite speakers and a compelling subwoofer, this speaker will keep your house parties alive and pumping. Moreover, you can get the feel of a theatre with the cinematic audio experience that this speaker offers. Also, with a host of connectivity options, this speaker is your true friend during trips and parties. ",Power Output(RMS): 70 W Power Source: AC Adapter Bluetooth Version: 4.2 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/kbb49zk0/speaker/home-theatre/k/k/8/zeb-bt701-7-1-rucf-zebronics-original-imafszytdnqkghf3.jpeg?q=70,2901
Electronics,Speakers,Bluetooth Speakers,"Mivi Fort S60 with 2 in-built subwoofers, Made in India 60 W Bluetooth Soundbar  (Black, 2.2 Channel)",4.4,"₹3,299","₹6,999",SPLIPRLItech,4.5,,"Power Output(RMS): 60 W Power Source: DC Adapter Wireless music streaming via Bluetooth Bluetooth Version: 5.0 Wireless range: 10 m Multiple Connectivity : USB, Bluetooth, Aux and Coaxial One Remote Control EQ Modes: Movies, Music & News",https://rukminim1.flixcart.com/image/612/612/l0r1j0w0/speaker/8/s/w/-original-imagch7jzhc2yefp.jpeg?q=70,2902
Electronics,Speakers,Bluetooth Speakers,"Runixx Rx -1042 Out door Bluetooth Camping speaker Speaker With Led Torch|Bass boost 10 W Bluetooth Home Audio Speaker  (Black, Stereo Channel)",3.7,₹699,"₹1,499",RunixxInfotech,3.7,"Runixx Portable Bluetooth Speaker RX- 1042 is the perfect companion for your outdoor adventures. Featuring a compact design, this speaker is portable and lightweight, making it easy to take anywhere. This Speaker has a built in solar pannel and LED Tourch , making it to the perfect device to take on all your outdoor adventures .This Speaker is perfect for Camping ,festivals and other out door activities.The speaker has a built-in rechargeable battery which provides up to 10 hours of continuous playback. The Bluetooth connectivity allows you to connect to any compatible device, perfect for connecting to your phone, tablet or laptop. The Runixx Portable Bluetooth Speaker has a powerful sound output with a frequency response of 20Hz-20KHz and a maximum sound pressure level of 95dB. The speaker also has dual passive radiators which provide clear and deep bass. The speaker also has an integrated microphone which allows you to take calls and use voice commands. The Runixx Portable Bluetooth Speaker is perfect for listening to your favorite music while outdoors and with its durable construction, you can be sure it will last you a long time.",Configuration: Stereo Bluetooth Connectivity: Yes Power Output(RMS): 10 W Power Source: BATTERY Battery life: 5 hr | Charging time: 1.5 hr Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/home-audio-speaker/q/d/w/bluetooth-speaker-with-flash-light-and-solar-pannel-runixx-original-imaghd6cfghzssfy.jpeg?q=70,2903
Electronics,Speakers,Bluetooth Speakers,"JBL Flip Essential IPX7 Waterproof 16 W Bluetooth Speaker  (Grey, Stereo Channel)",4.4,"₹4,999","₹8,999",BUZZINDIA,4.9,"Carry your party with you wherever you go with this JBL Bluetooth speaker. Packed with a number of impressive features, including 10 hours of playback time, a waterproof design and Bluetooth connectivity, this speaker ensures a seamless streaming experience.",Power Output(RMS): 16 W Battery life: 10 hr | Charging time: 3.5 hr Bluetooth Version: 4.1 Wireless range: 1 meter Wireless music streaming via Bluetooth IPX7 Waterproof Dual external passive Bass Radiator Durable Fabric Material,https://rukminim1.flixcart.com/image/612/612/k4x2du80/speaker/mobile-tablet-speaker/c/z/f/jbl-flip-essential-original-imafnpuhahqwvwhw.jpeg?q=70,2904
Electronics,Speakers,Bluetooth Speakers,"boAt Stone 350 10 W Bluetooth Speaker  (Red, Mono Channel)",4.3,"₹1,699","₹3,490",CORSECA,4.9,"Its time to enjoy a seamless playback experience courtesy boAt Stone 350 10W portable wireless speaker. The speaker comes equipped with 1.96 dynamic drivers for an immersive stereo experience. It supports instant wireless connectivity with Bluetooth v5.0. The speaker pumps out nonstop audio for up to 12 hours on a single full charge. Apart from the wireless connectivity it comes equipped with the provision for AUX and TF Card connectivity as well. Its a cylindrical construct and an IPX7 rated water resistance for a carefree listening time and easy portability. Immerse into the realm of Nirvana wherever you go, with boAt Stone 350. The speaker also supports TWS feature meaning you can connect two Stone 350s and forge them into one for a bigger impact.","Power Output(RMS): 10 W Battery life: 12 hrs Bluetooth Version: 5 Wireless range: 10 m Wireless music streaming via Bluetooth IPX7: Splash and Sweat Shield Multiple Connectivity: BT, TF Card and AUX",https://rukminim1.flixcart.com/image/612/612/kingqkw0-0/speaker/mobile-tablet-speaker/r/b/4/stone-350-boat-original-imafyebgtg74sghe.jpeg?q=70,2905
Electronics,Speakers,Bluetooth Speakers,"F FERONS Powerpact bass & stereo audio color changIng led Light wireless portable FRK-162 3 W Bluetooth Gaming Speaker  (Black, Stereo Channel)",4.0,₹399,₹900,LICORD,4.8,"F Ferons presenting you sensational new design mini wireless speaker with Color changing led light with different patterns.This mini speaker is powerpact with powerful stereo audio and bass.Enjoy music at its glance anytime,everywhere with this portable speaker.You can connect your pen drive ,memory card or connect via bluetooth to this Wireless speaker...this speaker has changeable led light pattern which you can set and change according to your choice by pressing the button allocated for light..Easy carriable..quick chargeable ,with stylish design you can play music upto 4-4.5 hours via this device (timing depend on volume level)..Enjoy music while travelling,,working ,exercising or whatever you do...Happy listening ....","Power Output(RMS): 3 W Power Source: Battery, Charge At Least 1 hour Before 1st Use, Charge First Time with your mobile charger if available Battery life: 5 hr | Charging time: 1.5 hr Bluetooth Version: 4.1 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot",https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/mobile-tablet-speaker/s/n/4/powerpact-bass-stereo-audio-color-changing-led-light-wireless-original-imagjpym5zhadugw.jpeg?q=70,2906
Electronics,Speakers,Bluetooth Speakers,"Runixx Wireless Bluetooth Speaker with Mobile Stand,Dj bass multimedia, 10 W Bluetooth Party Speaker  (Red, Stereo Channel)",3.7,₹499,"₹1,499",RunixxInfotech,3.7,"Runixx Portable Bluetooth Speaker is the perfect companion for your outdoor adventures. Featuring a compact design, this speaker is portable and lightweight, making it easy to take anywhere. The speaker has a built-in rechargeable battery which provides up to 10 hours of continuous playback. The Bluetooth connectivity allows you to connect to any compatible device, perfect for connecting to your phone, tablet or laptop. The Runixx Portable Bluetooth Speaker has a powerful sound output with a frequency response of 20Hz-20KHz and a maximum sound pressure level of 95dB. The speaker also has dual passive radiators which provide clear and deep bass. The speaker also has an integrated microphone which allows you to take calls and use voice commands. The Runixx Portable Bluetooth Speaker is perfect for listening to your favorite music while outdoors and with its durable construction, you can be sure it will last you a long time.",Power Output(RMS): 10 W Power Source: BATTERY Battery life: 5 hr | Charging time: 1.5 hr Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/party-speaker/e/y/2/rx-942-with-mobile-stand-runixx-original-imagh2utyudfbwvg.jpeg?q=70,2907
Electronics,Speakers,Bluetooth Speakers,"boAt Aavante Bar 500 Portable Soundbar 10 W Bluetooth Soundbar  (Black, Mono Channel)",4.2,"₹1,599","₹2,990",CORSECA,4.9,"Discover a new level of immersive, cinematic audio experience at home with the boAt AAVANTE Bar 500 portable soundbar. The 10W RMS soundbar amplifies every aspect of your entertainment. This portable device provides a balanced sound and deep bass for your movies, music and all other entertainment sessions. With two EQ modes, you can switch to the kind of sound you want depending on your mood, whether with pulsating Bass or well-measured Balanced mode. Stay plugged into the sound with Bluetooth wireless technology, AUX, USB and TF Card. Bring your home to life with the boAt AAVANTE Bar 500.",Power Output(RMS): 10 W Bluetooth Version: 5.0 Wireless range: 10 m Wireless music streaming via Bluetooth NA,https://rukminim1.flixcart.com/image/612/612/kw5ag7k0/speaker/m/2/2/-original-imag8w2vzphcypwr.jpeg?q=70,2908
Electronics,Speakers,Bluetooth Speakers,"I Kall IK22 40 W Bluetooth Home Theatre  (Black, 2.1 Channel)",3.8,"₹1,549","₹2,499",Alpharadios,3.4,"This I Kall home theatre is here to better your TV-watching experience to such an extent that you wouldn’t miss going to a movie theatre. It offers multiple connectivity options, such as Bluetooth, FM, USB, AUX, and more for your convenience. Its remote control can be used to control its various features with ease. And, thanks to its analog control, you can easily adjust its bass and treble so that your favorite music sounds just the way you want it to.
This home theatre ensures powerful sound of up to 40 W to ensure an immersive sound experience. This way, you’ll enjoy movies, music, and more in a better fashion.
This home theatre features multiple connectivity options, such as Bluetooth, FM, USB, AUX, and more so that you can conveniently listen to your favourite music.
This home theatre features analog control that enables you to control the treble and bass. This enables easy customization so that your favorite playlists sound just the way you like.
Thanks to the big and attractive LED display, the home theatre looks attractive, adding to the aesthetic appeal of your home as well.",Power Output(RMS): 40 W Power Source: AC 180V-260V/50Hz Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/home-theatre/r/v/2/k22-i-kall-original-imaggx26sq2ggdpm.jpeg?q=70,2909
Electronics,Speakers,Bluetooth Speakers,"boAt Stone 350 10 W Bluetooth Speaker  (Black, Mono Channel)",4.3,"₹1,699","₹3,490",CORSECA,4.9,"Its time to enjoy a seamless playback experience courtesy boAt Stone 350 10W portable wireless speaker. The speaker comes equipped with 1.96 dynamic drivers for an immersive stereo experience. It supports instant wireless connectivity with Bluetooth v5.0. The speaker pumps out nonstop audio for up to 12 hours on a single full charge. Apart from the wireless connectivity it comes equipped with the provision for AUX and TF Card connectivity as well. Its a cylindrical construct and an IPX7 rated water resistance for a carefree listening time and easy portability. Immerse into the realm of Nirvana wherever you go, with boAt Stone 350. The speaker also supports TWS feature meaning you can connect two Stone 350s and forge them into one for a bigger impact.","Power Output(RMS): 10 W Battery life: 12 hrs Bluetooth Version: 5 Wireless range: 10 m Wireless music streaming via Bluetooth IPX7: Splash and Sweat Shield Multiple Connectivity: BT, TF Card and AUX",https://rukminim1.flixcart.com/image/612/612/kingqkw0-0/speaker/mobile-tablet-speaker/s/8/i/stone-350-boat-original-imafyebfuaumdezs.jpeg?q=70,2910
Electronics,Speakers,Bluetooth Speakers,"reason Bingo 502 With TWS 10W With 10 Hrs Battery Backup,TF CARD,FM REDIO 10 W Bluetooth Soundbar  (Black, Stereo Channel)",4.0,"₹1,099","₹4,999",BrandBuzzz,4.0,"The Reason Bingo 502 Bluetooth soundbar lets you experience 5.1 channels surround sound like never before. With the advanced Reason technology, easy Bluetooth connectivity for seamless music streaming, USB port for playback, a simple setup with ARC, optical and analogue inputs, this soundbar also comes with a number of sound modes to choose from. Apart from enhancing the audio quality of your favourite movies, TV shows as well as music tracks, the Reason bingo 502 Bluetooth soundbar also delivers dynamic, immersive, and cinematic sound.

Thanks For Choosing-REASON",Power Output(RMS): 10 W Power Source: 5V DC USB Battery life: 10 hr | Charging time: 2 hr Bluetooth Version: 5.1 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/soundbar/e/2/z/bingo-502-with-tws-10w-reason-original-imaghkq4wbbeqjkh.jpeg?q=70,2911
Electronics,Speakers,Bluetooth Speakers,"Intex IT-XM BANG SUFB 78 W Bluetooth Home Theatre  (Black, 4.1 Channel)",4.1,"₹3,299","₹7,999",CORSECA,4.9,"Bring home the Intex IT-XM BANG SUFB Bluetooth Home Theatre System and enjoy grooving to songs and watching movies with crystal-clear audio quality whenever you like. Featuring a stylish design and a glossy finish, this home theatre system is sure to accentuate the look of your room. It also comes with an LED display and a remote control for added convenience.",Power Output(RMS): 78 W Power Source: AC Adapter Bluetooth Version: 5.1 Wireless music streaming via Bluetooth Fully functional remote control Digital FM radio,https://rukminim1.flixcart.com/image/612/612/kigbjbk0-0/speaker/home-theatre/v/u/b/it-4-1-xm-bang-sufb-4-1-bang-plus-fmub-os-intex-original-imafy8ntmfjwzyja.jpeg?q=70,2912
Electronics,Speakers,Bluetooth Speakers,"boAt Stone 1208 with upto 9 Hours Battery and True Wireless Feature 14 W Bluetooth Speaker  (Black, Stereo Channel)",4.4,"₹3,499","₹6,990",BUZZINDIA,4.9,"It's time to enjoy a playback experience like never before courtesy boAt Stone 1208 14W portable wireless speaker with RGB LEDs. The RGB LEDs pave the way for making the ambience suit a lot more to the music being played and set the right vibe! Its 14W thumping sound with passive bass radiator offers sheer musical bliss. It supports instant wireless connectivity with Bluetooth v5.0. Apart from the wireless connectivity, the user has other options in the form of AUX, USB and FM modes as well. The speaker pumps out nonstop audio for up to 9 hours on a single full charge w/o RGB LEDs and up to 7 hours with the RGB LEDs. It's a 360 degree cylindrical construct with IPX7 rated water resistance for a carefree listening time and carry strap for easy portability. The speaker also supports TWS feature meaning you can connect two Stone 1208s and forge them into one for a bigger impact. Apart from these great features, the speaker also supports instant voice assistant via just a single tap.",Power Output(RMS): 14 W Wireless music streaming via Bluetooth Power Output: 14W Bluetooth Version: 5.0 Wireless Range: 10m Battery Time: Upto 9 hours(w/o LED) & 7hours(with LED) IPX7: Water Resistant TWS Feature: Connect 2 Stone 1208s at once,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/o/n/s/-original-imagjfdd4bu3nwt4.jpeg?q=70,2913
Electronics,Speakers,Bluetooth Speakers,"PTron Musicbot Evo with 10Hrs Playtime, Punchy Bass & Aux Port 10 W Bluetooth Soundbar  (Black, 2.0 Channel)",3.8,₹998,₹999,MPDSLERetail,4.9,,Power Output(RMS): 10 W Power Source: Battery Battery life: 10 hrs Bluetooth Version: 5 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/u/e/i/-original-imagh3eeypckyfgf.jpeg?q=70,2914
Electronics,Speakers,Bluetooth Speakers,"Runixx Wireless Bluetooth Speaker with Mobile Stand,Dj bass multimedia, 10 W Bluetooth Party Speaker  (Grey, Stereo Channel)",3.7,₹499,"₹1,499",RunixxInfotech,3.7,,Power Output(RMS): 10 W Power Source: BATTERY Battery life: 5 hr | Charging time: 1.5 hr Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/party-speaker/g/v/n/rx-942-with-mobile-stand-in-buit-bass-booster-runixx-original-imagh2yhtqtynfgx.jpeg?q=70,2915
Electronics,Speakers,Bluetooth Speakers,"CREATIVE Stage 160 W Bluetooth Soundbar  (Black, 2.1 Channel)",4.2,"₹5,999","₹15,999",MTAILMODEECOM,4.8,"Experience the brilliance of powerful and crystal-clear sound by bringing home this 2.1-channel soundbar from Creative. Packed with a USB port and an auxiliary input, this Bluetooth soundbar helps you connect a host of devices to it so that you can listen to your favourite kind of music easily.","Power Output(RMS): 160 W Power Source: P/W Adapter Wireless music streaming via Bluetooth Connectivity- wireless Bluetooth, 3.5mm AUX-in, Optical Audio input, TV (ARC), and USB MP3 Convenient controls with Remote System power:Up to 80W RMS,Peak power 160W",https://rukminim1.flixcart.com/image/612/612/k52s58w0/speaker/soundbar/g/g/h/creative-stage-original-imafnu63fzachb3g.jpeg?q=70,2916
Electronics,Speakers,Bluetooth Speakers,"Mivi Play 5 W Portable Bluetooth Speaker  (Turquoise, Mono Channel)",4.2,₹799,"₹1,999",SPLIPRLItech,4.5,"Meet Mivi Play, a portable and powerful Bluetooth speaker made for your personal indoor use. Movie marathons, Personal Concerts or a small get together, the Mivi Play bluetooth speaker is built to let you enjoy your favourite jams in all conditions. It packs a rechargeable lithium-ion battery of up to 12 hours, lasting longer than your party. Add a second speaker with our True Wireless Stereo feature to enter a stereo mode, and enjoy an even louder bass. With Bluetooth 5.0 and an in-built microphone, this speaker comes with the latest and advanced technology for all-round quality performance. This wireless bluetooth speaker will rock your world!",Power Output(RMS): 5 W Power Source: Battery Battery life: 12 hr Bluetooth Version: 5 Wireless range: 10 m Wireless music streaming via Bluetooth,https://rukminim1.flixcart.com/image/612/612/kplisnk0/speaker/mobile-tablet-speaker/0/k/x/bs5pl-tq-mivi-original-imag3sgmtbcup4ge.jpeg?q=70,2917
Electronics,Speakers,Bluetooth Speakers,"ZEBRONICS Zeb-Vita Plus 16 W Bluetooth Laptop/Desktop Speaker  (Black, Stereo Channel)",4.1,"₹1,399","₹2,499",MTAILMODEECOM,4.8,"Music has the power to invoke feel-good types of feelings in a person. You can experience these feelings by listening to songs from different regions and countries on this Zebronics speaker. It is compact and lightweight. You can even wirelessly connect a compatible device to it via Bluetooth, and sink in the melodious tunes of your favourite artists. You can also connect devices via the USB port and AUX port. To top it off, it also comes with an LED display. ",Power Output(RMS): 16 W Power Source: AC Adaptor Battery life: 12 hr | Charging time: 3.5 hr Bluetooth Version: 5 Wireless range: 7 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/j/y/s/-original-imagkfftxkfjyhar.jpeg?q=70,2918
Electronics,Speakers,Bluetooth Speakers,"Runixx RX-0036|Dj Music|1500 Mah||Bass Boost|Support Phone Call| Dual Horn Speaker 15 W Bluetooth Party Speaker  (Blue, Stereo Channel)",3.7,₹999,"₹1,599",RunixxInfotech,3.7,"Runixx Portable Bluetooth Speaker is the perfect companion for your outdoor adventures. Featuring a compact design, this speaker is portable and lightweight, making it easy to take anywhere. The speaker has a built-in rechargeable battery which provides up to 10 hours of continuous playback. The Bluetooth connectivity allows you to connect to any compatible device, perfect for connecting to your phone, tablet or laptop. The Runixx Portable Bluetooth Speaker has a powerful sound output with a frequency response of 20Hz-20KHz and a maximum sound pressure level of 95dB. The speaker also has dual passive radiators which provide clear and deep bass. The speaker also has an integrated microphone which allows you to take calls and use voice commands. The Runixx Portable Bluetooth Speaker is perfect for listening to your favorite music while outdoors and with its durable construction, you can be sure it will last you a long time.",Power Output(RMS): 15 W Power Source: BATTERY Battery life: 5 hr | Charging time: 1.5 hr Bluetooth Version: 5.1 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/party-speaker/g/a/j/rx-0036-dj-music-1500-mah-battery-bass-boost-support-phone-call-original-imaghkvd2vhvdcup.jpeg?q=70,2919
Electronics,Speakers,Bluetooth Speakers,"F FERONS TG-113 Ultra 3D Dynamic Thunder Sound With High Bass Wireless Portable Speaker 9 W Bluetooth Speaker  (Blue, Stereo Channel)",3.9,₹435,"₹1,500",LICORD,4.8,"100% New collection mini handy speaker it is easy to carry and brings out the bass in your music. Its splash-proof features let you to enjoy your music anywhere indoor/outdoor. You can match it to your style quotient ,eye-catching contrast wherever it goes and easily compliments anyone’s style Portable Wireless Speaker Echo and noise cancelling features for calls Easy to operate; with volume and play/pause buttons for convenience Advanced wireless audio decoder chip, support all wireless devices connected., support Fm radio, you can search area stations directly Soft, clear and dynamic sound all levels clear, Support line in audio input, provide you with computer speakers can be connected to mobile phone tablet computer and TV wireless pairing playing music IN BUILT MIC FOR CALLING High Bass Sound Quality High Sound Bright colors help you pick one that fits your style and a built-in rechargeable battery keeps music pumping wherever and whenever you take it. Wireless Bluetooth Streaming Wirelessly stream high-quality stereo sound from your Smartphone or tablet. TF CARD TF Card Music Player: Built-in TF card read-only decoding can play TF card stored in MP3 / WMA format music directly Easy Connect Bluetooth is a short range wireless communication technology that is both robust and energy-efficient. The technology allows easy wireless connection to Bluetooth devices, such as smart phones, tablets or even laptops. Easy to Operate Bluetooth speakers made for electronic dance music (EDM).Compact, portable design for easy carrying. Built-in microphone, High-quality sound, Switch between audio and phone and take hands-free calls over Bluetooth.",Power Output(RMS): 9 W Power Source: BATTERY Battery life: 5 hr | Charging time: 1.5 hr Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/k9bo9e80/speaker/mobile-tablet-speaker/y/x/u/best-buy-ultra-dj-sound-blast-with-super-deep-bass-wireless-original-imafr4j5hyxurnfg.jpeg?q=70,2920
Electronics,Speakers,Bluetooth Speakers,"JOKIN Bluetooth wireless rechargeable speaker with mic for singing and recording 10 W Bluetooth Speaker  (Black, Stereo Channel)",4.0,₹799,"₹2,999",GRACEELECTROMAR2016,4.2,"PORTABLE / POWERFUL This Karaoke Amplifier Speaker System by is equipped with 8 inch Subwoofer for Full Range Stereo Sound Reproduction and cool Flashing DJ Lights which makes it ideal for patio party / music jam. It also has a retractable handle and wheels for easy transport. FM RADIO / AUDIO RECORDING: The powerful rechargeable battery provides long playtime non-stop (Playtime varies according to volume level and audio content). enabled phones, PCs, and notebooks, available in a variety of colors. Beautiful, modern design, strong, durable, manufactured from good quality materials This box type PA Stereo and mic set has an FM Radio feature with automatic channel search and storage of up to 60 channels. It can also record Perfect for personal, commercial indoor / outdoor use. Bluetooth can be connected with in 10 meters of the 5 mm auxiliary audio jack. And the TF Micro SD card slot helps to play music from various Compact and Trendy:- Enjoy an amazing audio experience on the go. The mini and compact design makes it easy to carry along anywhere you travel",Power Output(RMS): 10 W Battery life: 5 hr Bluetooth Version: 5.0 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,https://rukminim1.flixcart.com/image/612/612/l1b1oy80/speaker/mobile-tablet-speaker/p/t/1/bluetooth-wireless-rechargeable-speaker-with-mic-for-singing-and-original-imagcwgta6zbpakx.jpeg?q=70,2921
Electronics,Speakers,Bluetooth Speakers,"Intex IT-2616 BT 55 W Bluetooth Home Theatre  (Black, 4.1 Channel)",3.8,"₹2,199","₹2,999",CORSECA,4.9,,Power Output(RMS): 55 W Power Source: AC Adapter Bluetooth Version: 5.1 Wireless range: 8 m Wireless music streaming via Bluetooth Memory Card Slot Fully Functioned Remote Control,https://rukminim1.flixcart.com/image/612/612/k5h2jrk0/speaker/home-theatre/c/w/n/intex-it-2616-tufb-os-original-imafz5g7njyhb2vg.jpeg?q=70,2922
